time;Banddicke;Verzinnungsstation: Durchflussmenge;Verzinnungsstation: Rücklauftemperatur;Verzinnungsstation: Kühlleistung;Verzinnungsstation FU: Durchflussmenge;Verzinnungsstation FU: Rücklauftemperatur;Ofenleistung;Wannentemperatur außen;Wannentemperatur innen;Solltemperatur unter Zinnbadrolle;Bandbreite;Laufprogramm Online Zinnbad / Anlagenstartwert Rezept;Laufprogramm Online Zinnbad / Anlagenstartwert korrigiert;Abblasung OS Luftdruck;Abblasung US Luftdruck;Bandgeschwindigkeit;Temperatur unter Zinnbadrolle;MON Verzinnungseinheit Verzinnungsstation Ofen 1 aktiv;MON Verzinnungseinheit Verzinnungsstation Ofen 2 aktiv;Legierung;ChannelInfoFieldText([10:1], "$PDA_expression");Bandlänge auf Abhaspel;Hubtraverse unten;Bandtransport
688;0.4;52.1354;26.9;18.8206;40.0897;25;246;312.254;268.179;265;360;272;272;309.607;309.462;70;262.85;1;0;;;1835.13;1;1
689;0.4;51.8374;26.9;18.7674;39.9884;25;244;312.138;268.121;265;360;272;272;309.607;309.462;70;262.874;1;0;;;1833.43;1;1
690;0.4;51.9473;26.9;18.8253;39.6817;25;240;312.225;267.788;265;360;272;272;309.751;309.462;70;262.896;1;0;;;1832.33;1;1
691;0.4;51.9329;26.9;18.7475;39.6817;25;233;312.442;267.759;265;360;272;272;309.607;309.462;70;262.914;1;0;;;1829.51;1;1
692;0.4;52.0341;26.9;18.8022;39.6817;25;231;311.921;267.723;265;360;272;272;309.607;309.462;70;262.935;1;0;;;1828.95;1;1
693;0.4;51.9329;26.9;18.7656;39.783;25;230;311.762;267.708;265;360;272;272;309.462;309.462;70;262.954;1;0;;;1827.26;1;1
694;0.4;52.0341;27;19.1737;39.9884;25;231;311.516;267.788;265;360;272;272;309.607;309.462;70;262.977;1;0;;;1826.69;1;1
695;0.4;51.8287;27;19.0799;39.9855;25;231;311.458;267.759;265;360;272;272;309.607;309.462;70;263;1;0;;;1826.27;1;1
696;0.4;51.93;27;19.1716;39.8843;25;231;311.531;267.723;265;360;272;272;309.607;309.462;70;263.026;1;0;;;1823.45;1;1
697;0.4;52.037;27;19.2112;39.8843;25;226;311.314;267.708;265;360;272;272;309.607;309.462;70;263.054;1;0;;;1822.32;1;1
698;0.4;52.1152;27;19.24;39.8843;25;223;311.4;267.788;265;360;272;272;309.607;309.462;70;263.077;1;0;;;1820.63;1;1
699;0.4;52.2367;27;19.2666;39.8843;25;220;311.343;267.781;265;360;272;272;309.607;309.462;70;263.099;1;0;;;1818.94;1;1
700;0.4;52.1354;27;19.2475;39.8843;25;218;311.256;267.752;265;360;272;272;309.607;309.462;70;263.122;1;0;;;1816.69;1;1
701;0.4;52.1354;27;19.2293;39.9884;25;215;311.155;267.723;265;360;272;272;309.607;309.462;70;263.139;1;0;;;1816.04;1;1
702;0.4;52.338;27;19.304;40.0897;25;209;311.155;267.846;265;360;272;272;309.751;309.462;70;263.157;1;0;;;1814.35;1;1
703;0.4;52.2338;27;19.2655;40.2922;25;202;310.489;267.896;265;360;272;272;309.607;309.607;70;263.17;1;0;;;1814.35;1;1
704;0.4;52.2367;27;19.3031;40.191;25;207;310.532;267.911;265;360;272;272;309.607;309.607;70;263.183;1;0;;;1814.35;1;1
705;0.4;52.0312;27.1;19.5441;39.8843;24.9;205;310.605;267.867;265;360;272;272;309.751;309.607;70;263.188;1;0;;;1813.79;1;1
706;0.4;52.037;27.1;19.5463;39.9884;24.9;201;310.648;267.889;265;360;272;272;309.607;309.607;70;263.199;1;0;;;1812.66;1;1
707;0.4;51.9329;27.1;19.5253;39.8872;24.9;203;310.286;267.947;265;360;272;272;309.751;309.607;70;263.208;1;0;;;1810.98;1;1
708;0.4;52.202;27.1;19.6265;39.783;24.9;204;310.2;267.976;265;360;272;272;309.751;309.607;70;263.218;1;0;;;1808.79;1;1
709;0.4;52.2367;27.1;19.6578;39.8814;24.9;201;309.346;268.019;265;360;272;272;309.751;309.607;70;263.228;1;0;;;1808.23;1;1
710;0.4;52.4363;27.1;19.6963;40.0839;24.9;203;309.317;268.005;265;360;272;272;309.607;309.607;70;263.236;1;0;;;1806.54;1;1
711;0.4;52.1846;27.1;19.547;40.0897;24.9;207;309.115;268.019;265;360;272;272;309.607;309.607;70;263.243;1;0;;;1806.54;1;1
712;0.4;52.1354;27.1;19.565;39.9884;24.9;215;309.259;268.027;265;360;272;272;309.607;309.607;70;263.249;1;0;;;1805.42;1;1
713;0.4;51.9329;27.1;19.4527;39.9884;24.9;218;309.216;268.012;265;360;272;272;309.607;309.607;70;263.255;1;0;;;1804.3;1;1
714;0.4;51.6262;27.1;19.3739;40.0897;24.9;218;308.521;267.947;265;360;272;272;309.607;309.607;70;263.26;1;0;;;1803.17;1;1
715;0.4;51.6262;27.1;19.3919;39.8843;24.9;224;308.492;267.962;265;360;272;272;309.751;309.607;70;263.262;1;0;;;1801.49;1;1
716;0.4;51.93;27.1;19.5061;39.8843;24.9;237;308.145;268.07;265;360;272;272;309.751;309.607;70;263.263;1;0;;;1800.28;1;1
717;0.4;51.8287;27.1;19.3956;39.8843;24.9;242;308.058;268.063;265;360;272;272;309.607;309.607;70;263.268;1;0;;;1799.72;1;1
718;0.4;51.7303;27.1;19.3768;40.191;24.9;240;307.263;268.07;265;360;272;272;309.607;309.607;70;263.271;1;0;;;1799.72;1;1
719;0.4;52.1354;27.1;19.5103;40.0897;24.9;251;307.321;268.027;265;360;272;272;309.607;309.607;68.3354;263.274;1;0;;;1798.6;1;1
720;0.4;52.2396;27.1;19.5493;39.9884;24.9;257;307.292;268.056;265;360;272;272;309.607;309.607;62.3344;263.277;1;0;;;1798.04;1;1
721;0.4;52.4103;27;19.2391;39.8843;24.9;250;307.292;268.113;265;360;272;272;309.607;309.607;60;263.28;1;0;;;1797.56;1;1
722;0.4;51.9329;27;19.1182;39.6817;24.9;249;307.277;268.128;265;360;272;272;309.607;309.607;60;263.288;1;0;;;1795.88;1;1
723;0.4;51.6175;27;18.9661;39.7801;24.9;257;307.176;268.092;265;360;272;272;309.751;309.607;60;263.297;1;0;;;1794.2;1;1
724;0.4;51.7274;27;18.9703;39.8843;24.9;265;307.075;268.106;265;360;272;272;309.751;309.607;60;263.309;1;0;;;1793.64;1;1
725;0.4;51.9329;27;19.0457;39.7946;24.9;267;307.046;268.135;265;360;272;272;309.751;309.607;60;263.318;1;0;;;1793.64;1;1
726;0.4;52.1209;27;19.1329;39.7569;24.9;263;307.133;268.135;265;360;272;272;309.896;309.607;60;263.327;1;0;;;1792.52;1;1
727;0.4;51.8287;27;18.9894;39.8843;24.8;263;307.234;268.135;265;360;272;272;309.751;309.607;60;263.336;1;0;;;1792.52;1;1
728;0.4;52.0341;27;19.0646;39.6817;24.8;262;307.306;268.099;265;360;272;272;309.751;309.607;60;263.343;1;0;;;1792.33;1;1
729;0.4;51.93;27;18.972;39.783;24.8;269;307.248;268.106;265;360;272;272;309.751;309.607;60;263.348;1;0;;;1791.47;1;1
730;0.4;51.7245;27;18.9151;40.0897;24.8;262;307.176;268.128;265;360;272;272;309.607;309.607;60;263.354;1;0;;;1790.29;1;1
731;0.4;51.8287;27;18.9169;40.191;24.8;262;307.089;268.121;265;360;272;272;309.751;309.607;60;263.359;1;0;;;1789.73;1;1
732;0.4;52.0341;27;19.0101;40.191;24.8;262;307.031;268.099;265;360;272;272;309.607;309.607;60;263.363;1;0;;;1788.61;1;1
733;0.4;52.0255;27;18.9706;40.0897;24.9;261;307.118;268.106;265;360;272;272;309.751;309.607;60;263.365;1;0;;;1788.05;1;1
734;0.4;52.1354;27;18.9924;40.3704;24.9;257;307.263;268.142;265;360;272;272;309.751;309.607;60;263.368;1;0;;;1787.49;1;1
735;0.4;52.0515;27;18.9255;40.3762;24.9;257;307.306;268.135;265;360;272;272;309.751;309.607;60;263.372;1;0;;;1787.49;1;1
736;0.4;52.0312;27;18.9545;39.9884;24.9;261;307.19;268.128;265;360;272;272;309.751;309.607;60;263.374;1;0;;;1786.93;1;1
737;0.4;51.7274;27;18.7896;39.783;24.9;262;307.104;268.099;265;360;272;272;309.751;309.607;60;263.377;1;0;;;1785.81;1;1
738;0.4;51.8403;27;18.8306;39.8843;24.9;258;307.046;268.128;265;360;272;272;309.751;309.607;60;263.379;1;0;;;1785.81;1;1
739;0.4;51.9329;27;18.8279;39.9884;24.9;260;307.06;268.099;265;360;272;272;309.607;309.607;60;263.382;1;0;;;1783.02;1;1
740;0.4;52.1383;27;18.9024;40.0897;24.9;259;307.726;268.121;265;360;272;272;309.751;309.607;60;263.383;1;0;;;1782.46;1;1
741;0.4;52.1412;27;18.867;40.081;24.9;258;307.827;268.099;265;360;272;272;309.751;309.607;60;263.385;1;0;;;1781.9;1;1
742;0.4;52.5203;27;19.0042;40.0897;24.9;248;307.914;267.867;265;360;272;272;309.751;309.607;60;263.386;1;0;;;1781.34;1;1
743;0.4;52.4306;27;18.9534;40.0955;24.9;249;307.841;267.86;265;360;272;272;309.751;309.607;60;263.388;1;0;;;1779.67;1;1
744;0.4;52.1354;27;18.8467;40.2922;24.9;253;307.784;267.86;265;360;272;272;309.751;309.607;60;263.389;1;0;;;1779.67;1;1
745;0.4;52.2367;27;18.8651;40.2922;24.9;250;308.102;267.86;265;360;272;272;309.607;309.607;60;263.389;1;0;;;1778.55;1;1
746;0.4;52.0341;27;18.7374;40.191;24.9;248;308.058;267.846;265;360;272;272;309.751;309.607;60;263.393;1;0;;;1776.88;1;1
747;0.4;52.1354;27;18.7739;40.2922;24.9;244;308.102;267.839;265;360;272;272;309.751;309.607;60;263.396;1;0;;;1775.76;1;1
748;0.4;51.6464;27;18.5617;40.2922;24.9;244;308.218;267.839;265;360;272;272;309.751;309.607;60;263.402;1;0;;;1774.87;1;1
749;0.4;51.7303;27;18.6099;40.1418;24.9;241;308.319;267.853;265;360;272;272;309.751;309.607;60;263.413;1;0;;;1773.75;1;1
750;0.4;51.9126;27;18.6574;39.9797;24.9;242;308.738;267.867;265;360;272;272;309.607;309.607;60;263.423;1;0;;;1772.64;1;1
751;0.4;52.0284;27;18.6262;39.6817;24.9;243;308.84;267.86;265;360;272;272;309.751;309.607;60;263.432;1;0;;;1772.08;1;1
752;0.4;52.0399;27;18.6485;39.6846;24.9;236;308.753;267.86;265;360;272;272;309.751;309.607;60;263.442;1;0;;;1770.97;1;1
753;0.4;52.2367;27;18.6826;39.9855;24.9;231;308.666;267.875;265;360;272;272;309.751;309.607;60;263.451;1;0;;;1769.88;1;1
754;0.4;52.1383;27;18.6109;40.0897;24.9;231;308.652;267.911;265;360;272;272;309.751;309.607;60;263.458;1;0;;;1768.31;1;1
755;0.4;52.1759;27;18.5697;39.9855;24.9;230;308.724;267.911;265;360;272;272;309.751;309.607;60;263.466;1;0;;;1767.76;1;1
756;0.4;52.1354;27;18.5735;39.9884;24.9;228;308.825;267.933;265;360;272;272;309.751;309.607;60;263.476;1;0;;;1765.74;1;1
757;0.4;52.0341;27;18.4647;39.9855;24.9;222;308.869;267.918;265;360;272;272;309.751;309.607;60;263.484;1;0;;;1765.18;1;1
758;0.4;51.9821;27;18.4462;39.783;24.9;220;308.927;267.918;265;360;272;272;309.607;309.607;60;263.494;1;0;;;1765.18;1;1
759;0.4;52.0341;27;18.392;39.8872;24.9;226;308.84;267.904;265;360;272;272;309.751;309.462;60;263.504;1;0;;;1764.63;1;1
760;0.4;51.8345;27;18.3757;40.0897;24.9;230;308.796;267.911;265;360;272;272;309.607;309.462;60;263.514;1;0;;;1764.07;1;1
761;0.4;51.9358;27;18.3572;40.0897;24.9;229;308.767;267.925;265;360;272;272;309.751;309.462;60;263.524;1;0;;;1762.96;1;1
762;0.4;52.1325;27;18.4085;40.191;24.9;223;308.724;268.15;265;360;272;272;309.751;309.607;60;263.532;1;0;;;1760.77;1;1
763;0.4;51.8287;27;18.265;40.0868;24.9;221;308.608;267.911;265;360;272;272;309.607;309.607;60;263.54;1;0;"KHP7025     ";;1758.81;1;1
764;0.4;52.0341;27;18.3192;39.9884;24.9;221;308.666;267.911;265;360;272;272;309.607;309.462;60;263.547;1;0;;;1757.69;1;1
765;0.4;51.7014;27;18.1298;40.2025;24.9;220;308.738;267.896;265;360;272;272;309.607;309.607;60;263.553;1;0;;;1756.03;1;1
766;0.4;51.5249;27;18.0859;40.1881;24.9;219;308.811;267.889;265;360;272;272;309.607;309.607;60;263.561;1;0;;;1754.92;1;1
767;0.4;51.7303;27;18.1219;40.1881;24.9;223;308.854;267.882;265;360;272;272;309.607;309.607;60;263.577;1;0;;;1754.92;1;1
768;0.4;51.9358;27;18.1394;39.9855;24.9;220;308.984;268.084;265;360;272;272;309.607;309.607;60;263.591;1;0;;;1753.81;1;1
769;0.4;51.7274;27;18.1028;39.9884;24.9;216;308.681;267.867;265;360;272;272;309.751;309.607;60;263.604;1;0;;;1753.81;1;1
770;0.4;51.9358;27;18.1031;39.8843;24.9;209;308.666;267.875;265;360;272;272;309.751;309.607;60;263.617;1;0;;;1753.81;1;1
771;0.4;51.9329;27;18.0658;40.0897;24.9;207;308.565;267.867;265;360;272;272;309.751;309.607;60;263.636;1;0;;;1751.59;1;1
772;0.4;51.7303;27;17.9412;40.081;24.9;207;308.536;267.737;265;360;272;272;309.751;309.607;60;263.652;1;0;;;1751.59;1;1
773;0.4;51.8316;27;17.9219;39.783;24.9;217;308.492;267.708;265;360;272;272;309.751;309.607;60;263.668;1;0;;;1751.48;1;1
774;0.4;51.8316;27;17.9038;40.026;24.9;203;308.145;267.759;265;360;272;272;309.607;309.607;60;263.686;1;0;;;1750.93;1;1
775;0.4;51.8432;27;17.9259;39.9855;24.9;200;308.275;267.781;265;360;272;272;309.607;309.607;60;263.701;1;0;;;1750.37;1;1
776;0.4;52.1354;27;17.9906;39.8843;24.9;214;308.333;267.752;265;360;272;272;309.607;309.607;60;263.716;1;0;;;1749.26;1;1
777;0.4;52.0341;27;17.9011;39.8843;24.9;216;308.203;267.708;265;360;272;272;309.607;309.607;60;263.725;1;0;;;1746.49;1;1
778;0.4;52.2396;27;17.917;39.8843;24.9;209;308.16;267.708;265;360;272;272;309.751;309.607;60;263.734;1;0;"KHP7025     ";;1744.83;1;1
779;0.4;52.0341;27;17.8102;39.8929;24.9;208;308.073;267.781;265;360;272;272;309.751;309.607;60;263.741;1;0;;;1743.72;1;1
780;0.4;52.3409;27;17.8969;40.0434;24.9;205;308.189;267.759;265;360;272;272;309.751;309.607;60;263.748;1;0;"KHP7025     ";;1741.51;1;1
781;0.4;52.2367;27;17.8248;39.8843;24.9;207;308.058;267.73;265;360;272;272;309.751;309.462;60;263.754;1;0;;;1740.96;1;1
782;0.4;52.0341;27;17.6829;39.9855;24.9;201;308.116;267.708;265;360;272;272;309.751;309.607;60;263.759;1;0;;;1739.85;1;1
783;0.4;52.4277;27;17.8166;39.9884;24.9;203;308.102;267.759;265;360;272;272;309.751;309.607;60;263.764;1;0;;;1739.3;1;1
784;0.4;52.2656;27;17.7251;39.8843;24.9;210;308.015;267.781;265;360;272;272;309.751;309.607;60;263.771;1;0;;;1739.3;1;1
785;0.4;52.1354;26.9;17.3269;39.8872;24.9;209;307.104;267.752;265;360;272;272;309.751;309.607;60;263.782;1;0;;;1738.74;1;1
786;0.4;52.2367;26.9;17.3059;39.9855;24.9;218;307.031;267.723;265;360;272;272;309.751;309.607;60;263.791;1;0;;;1737.92;1;1
787;0.4;51.9358;26.9;17.188;39.8929;24.9;226;307.133;267.737;265;360;272;272;309.751;309.607;60;263.799;1;0;;;1735.15;1;1
788;0.4;52.1354;26.9;17.2176;40.0897;24.9;225;307.176;267.788;265;360;272;272;309.751;309.607;60;263.808;1;0;;;1733.5;1;1
789;0.4;51.9329;26.9;17.1326;40.1649;24.9;222;307.306;267.759;265;360;272;272;309.751;309.607;60;263.816;1;0;;;1732.95;1;1
790;0.4;52.5463;26.9;17.3533;39.7801;24.9;222;307.263;267.73;265;360;272;272;309.751;309.607;60;263.824;1;0;;;1732.39;1;1
791;0.4;52.4421;26.9;17.2273;39.8843;24.9;222;307.176;267.708;265;360;272;272;309.751;309.607;60;263.834;1;0;;;1731.33;1;1
792;0.4;52.2367;26.9;17.1051;40.0058;24.9;225;307.075;267.781;265;360;272;272;309.607;309.462;60;263.84;1;0;;;1731.33;1;1
793;0.4;52.5434;26.9;17.1871;40.0347;24.9;223;307.017;267.781;265;360;272;272;309.751;309.462;60;263.847;1;0;;;1729.7;1;1
794;0.4;52.6447;26.9;17.1835;40.0897;24.9;222;307.089;267.752;265;360;272;272;309.607;309.462;60;263.853;1;0;;;1728.1;1;1
795;0.4;52.1354;26.9;17.0355;40.191;24.9;223;307.205;267.723;265;360;272;272;309.607;309.607;60;263.858;1;0;;;1728.1;1;1
796;0.4;52.0341;26.9;16.9115;39.9855;24.9;220;307.292;267.716;265;360;272;272;309.607;309.607;60;263.862;1;0;;;1727;1;1
797;0.4;51.9329;26.9;16.8786;39.9855;24.8;218;306.554;267.788;265;360;272;272;309.751;309.607;60;263.866;1;0;;;1726.45;1;1
798;0.4;51.8866;26.9;16.7729;40.0897;24.8;229;306.481;267.766;265;360;272;272;309.607;309.607;60;263.87;1;0;;;1725.89;1;1
799;0.4;51.9329;26.9;16.7879;39.8843;24.8;229;306.38;267.882;265;360;272;272;309.607;309.462;60;263.873;1;0;;;1725.89;1;1
800;0.4;52.0341;26.9;16.8024;39.8843;24.8;227;306.279;267.896;265;360;272;272;309.607;309.462;60;263.881;1;0;;;1723.14;1;1
801;0.4;52.3756;26.9;16.8395;39.6817;24.8;223;306.264;267.904;265;360;272;272;309.607;309.317;60;263.891;1;0;;;1722.81;1;1
802;0.4;52.2338;26.9;16.7391;39.783;24.8;224;306.322;267.896;265;360;272;272;309.607;309.462;60;263.903;1;0;;;1720.11;1;1
803;0.4;51.9329;26.9;16.6608;39.6817;24.8;231;306.395;267.889;265;360;272;272;309.607;309.462;60;263.915;1;0;;;1719.56;1;1
804;0.4;52.0428;26.9;16.6597;39.7685;24.8;231;306.481;267.875;265;360;272;272;309.607;309.462;60;263.924;1;0;;;1719.01;1;1
805;0.4;52.338;26.9;16.6994;39.9884;24.8;231;306.539;267.882;265;360;272;272;309.751;309.462;60;263.933;1;0;;;1717.36;1;1
806;0.4;52.4421;26.9;16.696;40.1939;24.8;226;306.496;267.86;265;360;272;272;309.607;309.462;60;263.947;1;0;;;1717.36;1;1
807;0.4;52.2367;26.9;16.5758;40.2922;24.8;223;306.409;267.86;265;360;272;272;309.607;309.607;60;263.959;1;0;;;1715.95;1;1
808;0.4;51.9329;26.9;16.425;39.8843;24.8;228;306.351;267.86;265;360;272;272;309.751;309.607;60;263.97;1;0;"KHP7025     ";;1715.95;1;1
809;0.4;51.8287;26.9;16.4282;39.9884;24.8;231;306.236;267.882;265;360;272;272;309.607;309.607;60;263.985;1;0;;;1715.4;1;1
810;0.4;51.8287;26.9;16.3377;40.0926;24.8;223;306.308;267.867;265;360;272;272;309.751;309.607;60;263.997;1;0;;;1714.3;1;1
811;0.4;51.6609;26.9;16.2487;39.9884;24.8;220;306.38;267.889;265;360;272;272;309.607;309.607;60;264.009;1;0;;;1713.67;1;1
812;0.4;52.0341;26.9;16.3297;40.0897;24.8;223;306.453;267.889;265;360;272;272;309.607;309.462;60;264.02;1;0;;;1712.45;1;1
813;0.4;51.8056;26.9;16.2218;40.1505;24.8;223;306.51;267.889;265;360;272;272;309.607;309.462;60;264.038;1;0;;;1710.8;1;1
814;0.4;51.4236;26.8;15.771;40.3935;24.8;223;306.467;267.896;265;360;272;272;309.607;309.462;60;264.057;1;0;;;1710.25;1;1
815;0.4;51.5249;26.8;15.7301;40.2112;24.8;214;307.219;267.911;265;360;272;272;309.607;309.462;60;264.07;1;0;;;1710.25;1;1
816;0.4;51.8316;26.8;15.7513;40.0203;24.8;205;307.133;267.911;265;360;272;272;309.462;309.462;60;264.085;1;0;;;1708.39;1;1
817;0.4;51.8316;26.8;15.7694;40.0897;24.8;201;307.046;267.954;265;360;272;272;309.607;309.462;60;264.099;1;0;;;1707.84;1;1
818;0.4;52.1354;26.8;15.8072;40.3935;24.8;196;307.06;268.33;265;360;272;272;309.607;309.462;60;264.118;1;0;;;1706.53;1;1
819;0.4;52.338;26.8;15.8686;40.599;24.8;196;307.19;268.258;265;360;272;272;309.607;309.462;60;264.137;1;0;;;1705.76;1;1
820;0.4;52.0312;26.8;15.7029;40.4948;24.8;191;307.306;268.229;265;360;272;272;309.607;309.462;60;264.157;1;0;;;1704.99;1;1
821;0.4;51.9329;26.8;15.6369;40.2922;24.8;184;307.292;268.2;265;360;272;272;309.607;309.462;60;264.17;1;0;;;1704.44;1;1
822;0.4;51.9444;26.8;15.6585;39.9884;24.8;183;307.219;268.287;265;360;272;272;309.607;309.462;60;264.185;1;0;;;1701.72;1;1
823;0.4;51.9329;26.8;15.5643;39.6817;24.8;182;307.118;268.316;265;360;272;272;309.462;309.462;60;264.198;1;0;;;1701.72;1;1
824;0.4;51.9329;26.8;15.4736;39.783;24.8;176;307.031;268.251;265;360;272;272;309.607;309.462;60;264.21;1;0;;;1701.18;1;1
825;0.4;51.2934;26.8;15.3727;39.6817;24.8;172;307.06;268.222;265;360;272;272;309.607;309.462;60;264.22;1;0;;;1700.65;1;1
826;0.4;50.6076;26.8;15.0257;39.4792;24.8;170;307.161;268.244;265;360;272;272;309.607;309.462;60;264.229;1;0;;;1699.33;1;1
827;0.4;50.6076;26.8;15.0787;39.2506;24.8;171;307.277;268.28;265;360;272;272;309.607;309.462;60;264.241;1;0;;;1697.68;1;1
828;0.4;50.8044;26.8;15.0664;39.1725;24.8;169;306.539;268.28;265;360;272;272;309.607;309.462;60;264.255;1;0;;;1696.59;1;1
829;0.4;50.6771;26.8;14.9046;39.2708;24.8;163;306.481;268.598;265;360;272;272;309.607;309.462;60;264.271;1;0;;;1693.66;1;1
830;0.4;50.9115;26.8;15.0092;39.375;24.8;170;306.424;268.598;265;360;272;272;309.607;309.462;60;264.286;1;0;"KHP7025     ";;1693.12;1;1
831;0.4;50.7378;26.8;14.958;39.375;24.8;173;306.337;268.613;265;360;272;272;309.607;309.462;60;264.298;1;0;;;1693.12;1;1
832;0.4;50.7089;26.8;14.914;39.375;24.8;169;306.293;268.605;265;360;272;272;309.607;309.462;60;264.31;1;0;;;1692.57;1;1
833;0.4;51.0359;26.8;14.9745;39.5833;24.8;168;306.004;268.613;265;360;272;272;309.607;309.462;60;264.32;1;0;;;1691.47;1;1
834;0.4;51.0446;26.8;14.8879;39.5804;24.8;171;306.236;268.367;265;360;272;272;309.607;309.462;60;264.332;1;0;;;1691.47;1;1
835;0.4;50.9462;26.8;14.9126;39.4792;24.7;175;306.25;268.367;265;360;272;272;309.751;309.607;60;264.339;1;0;;;1690.21;1;1
836;0.4;50.7089;26.8;14.7723;39.4792;24.7;174;306.163;268.367;265;360;272;272;309.607;309.462;60;264.355;1;0;;;1687.47;1;1
837;0.4;50.7986;26.8;14.7807;39.4792;24.7;172;305.454;268.359;265;360;272;272;309.607;309.462;60;264.371;1;0;"KHP7025     ";;1686.92;1;1
838;0.4;50.5064;26.8;14.625;39.3779;24.7;181;305.44;268.613;265;360;272;272;309.607;309.462;60;264.383;1;0;;;1685.83;1;1
839;0.4;50.8131;26.8;14.6961;39.2737;24.7;185;305.367;268.359;265;360;272;272;309.607;309.462;60;264.397;1;0;;;1685.28;1;1
840;0.4;51.1169;26.8;14.6947;39.4705;24.7;178;305.498;268.359;265;360;272;272;309.607;309.462;60;264.411;1;0;;;1684.19;1;1
841;0.4;51.0012;26.8;14.6614;39.4792;24.7;172;305.252;268.41;265;360;272;272;309.607;309.462;60;264.424;1;0;;;1684.19;1;1
842;0.4;50.7089;26.8;14.5065;39.1725;24.7;183;305.208;268.403;265;360;272;272;309.607;309.462;60;264.44;1;0;;;1683.1;1;1
843;0.4;50.7118;26.8;14.4719;39.2737;24.7;185;305.122;268.424;265;360;272;272;309.462;309.462;60;264.458;1;0;;;1681.46;1;1
844;0.4;50.8131;26.7;14.1913;39.375;24.7;183;305.02;268.446;265;360;272;272;309.607;309.462;60;264.474;1;0;;;1679.82;1;1
845;0.4;50.7986;26.7;14.0985;39.1725;24.7;180;304.977;268.446;265;360;272;272;309.462;309.317;60;264.488;1;0;"KHP7025     ";;1678.73;1;1
846;0.4;50.735;26.7;14.0986;39.3779;24.7;181;304.991;268.678;265;360;272;272;309.607;309.462;60;264.501;1;0;;;1677.53;1;1
847;0.4;50.5874;26.7;14.0223;39.5804;24.7;180;305.136;268.692;265;360;272;272;309.607;309.462;60;264.512;1;0;;;1676.44;1;1
848;0.4;50.8796;26.7;14.0677;39.6817;24.7;174;305.237;268.439;265;360;272;272;309.607;309.462;60;264.522;1;0;;;1676.44;1;1
849;0.4;50.8102;26.7;14.013;39.5804;24.6;172;304.514;268.432;265;360;272;272;309.607;309.462;60;264.538;1;0;;;1675.89;1;1
850;0.4;50.8565;26.7;13.9902;39.3981;24.6;171;304.326;268.432;265;360;272;272;309.607;309.462;60;264.553;1;0;;;1674.26;1;1
851;0.4;51.0156;26.7;13.9984;39.3837;24.6;171;304.239;268.569;265;360;272;272;309.607;309.607;60;264.569;1;0;;;1673.17;1;1
852;0.4;50.9143;26.7;13.9528;39.375;24.6;175;304.297;268.772;265;360;272;272;309.607;309.462;60;264.584;1;0;"KHP7025     ";;1672.35;1;1
853;0.4;50.9143;26.7;13.8638;39.1753;24.6;175;304.456;268.75;265;360;272;272;309.607;309.462;60;264.604;1;0;;;1672.35;1;1
854;0.4;50.9143;26.7;13.8283;39.1725;24.6;173;304.427;268.736;265;360;272;272;309.607;309.462;60;264.627;1;0;;;1671.26;1;1
855;0.4;50.8102;26.7;13.7645;39.0712;24.6;164;304.499;268.736;265;360;272;272;309.751;309.462;60;264.647;1;0;;;1669.83;1;1
856;0.4;50.7089;26.7;13.737;39.0741;24.6;158;304.21;268.786;265;360;272;272;309.607;309.462;60;264.673;1;0;;;1667.65;1;1
857;0.4;50.5064;26.7;13.6645;39.349;24.6;168;304.094;268.815;265;360;272;272;309.607;309.462;60;264.699;1;0;;;1667.65;1;1
858;0.4;50.408;26.7;13.6203;39.375;24.6;169;303.993;268.793;265;360;272;272;309.607;309.462;60;264.733;1;0;;;1666.02;1;1
859;0.4;50.6047;26.7;13.6381;39.1725;24.6;162;303.95;268.779;265;360;272;272;309.607;309.317;60;264.764;1;0;;;1665.48;1;1
860;0.4;50.6163;26.6;13.2799;39.375;24.6;160;303.371;268.764;265;360;272;272;309.462;309.462;60;264.791;1;0;;;1664.39;1;1
861;0.4;50.8131;26.6;13.296;39.3779;24.6;165;303.501;268.75;265;360;272;272;309.462;309.317;60;264.815;1;0;;;1662.76;1;1
862;0.4;50.9143;26.6;13.2513;39.2737;24.6;163;303.545;268.736;265;360;272;272;309.607;309.462;60;264.844;1;0;;;1662.22;1;1
863;0.4;50.8131;26.6;13.1894;39.375;24.6;156;303.501;268.866;265;360;272;272;309.607;309.462;60;264.868;1;0;;;1661.44;1;1
864;0.4;50.9259;26.6;13.2365;39.375;24.6;155;303.067;268.895;265;360;272;272;309.607;309.462;60;264.894;1;0;"KHP7025     ";;1660.9;1;1
865;0.4;50.9143;26.6;13.1802;39.4329;24.6;155;302.951;269.213;265;360;272;272;309.607;309.607;60;264.917;1;0;;;1659.9;1;1
866;0.4;50.8102;26.6;13.1709;39.2708;24.6;151;302.922;268.924;265;360;272;272;309.607;309.607;60;264.938;1;0;;;1659.54;1;1
867;0.4;50.9057;26.6;13.1423;39.1725;24.5;148;302.3;268.938;265;360;272;272;309.751;309.462;60;264.957;1;0;;;1659;1;1
868;0.4;50.8102;26.6;13.1177;39.2737;24.5;152;302.677;269.22;265;360;272;272;309.751;309.462;60;264.973;1;0;;;1657.37;1;1
