time;Banddicke;Verzinnungsstation: Durchflussmenge;Verzinnungsstation: Rücklauftemperatur;Verzinnungsstation: Kühlleistung;Verzinnungsstation FU: Durchflussmenge;Verzinnungsstation FU: Rücklauftemperatur;Ofenleistung;Wannentemperatur außen;Wannentemperatur innen;Solltemperatur unter Zinnbadrolle;Bandbreite;Laufprogramm Online Zinnbad / Anlagenstartwert Rezept;Laufprogramm Online Zinnbad / Anlagenstartwert korrigiert;Abblasung OS Luftdruck;Abblasung US Luftdruck;Bandgeschwindigkeit;Temperatur unter Zinnbadrolle;Legierung;ChannelInfoFieldText([10:1], "$PDA_expression");Bandlänge auf Abhaspel;Hubtraverse unten;Bandtransport
0;0.25;51.6435;26.8;5.04825;39.8814;27.4;113;296.774;275.434;273;330;275;275;590.278;590.712;30;272.613;;;5028.39;1;1
1;0.25;51.8374;26.8;5.03096;39.5747;27.4;99;297.266;275.427;273;330;275;275;590.133;590.422;30;272.557;;;5009.5;1;1
2;0.25;51.93;26.8;5.07625;39.5747;27.5;91;298.365;275.412;273;330;275;275;589.988;590.278;30;272.503;;;5012.11;1;1
3;0.25;52.0312;26.9;5.36668;39.7772;27.5;85;299.117;275.427;273;330;275;275;589.699;590.133;30;272.453;;;5001.95;1;1
4;0.25;51.8287;26.9;5.32769;39.5747;27.5;83;299.595;275.427;273;330;275;275;589.554;589.844;30;272.391;;;5004.7;1;1
5;0.25;51.93;27;5.70881;39.7772;27.5;78;300.405;275.463;273;330;275;275;589.265;589.699;30;272.336;"KHP102      ";;5007.41;1;1
6;0.25;51.93;27;5.72695;39.7772;27.6;75;300.955;275.448;273;330;275;275;589.12;589.554;30;272.286;;;5009.6;1;1
7;0.25;52.0341;27;5.66573;39.7772;27.6;76;300.911;275.398;273;330;275;275;588.976;589.41;30;272.242;;;5037.55;1;1
8;0.25;51.8316;27.1;5.92315;39.8814;27.6;74;301.302;275.434;273;330;275;275;588.976;589.265;30;272.202;;;5022.59;1;1
9;0.25;51.93;27.1;5.95253;39.9653;27.6;73;301.953;275.427;273;330;275;275;588.831;589.265;30;272.158;;;5004.47;1;1
10;0.25;51.7274;27.2;6.26244;39.6296;27.6;74;302.488;275.456;273;330;275;275;588.686;589.12;30;272.118;;;5028.42;1;1
11;0.25;51.93;27.2;6.28696;39.8814;27.6;78;302.59;275.42;273;330;275;275;588.542;588.976;30;272.08;;;5016.95;1;1
12;0.25;51.8287;27.2;6.2566;39.7772;27.6;94;303.212;275.448;273;330;275;275;588.542;588.831;30;272.052;"KHP102      ";;5001.11;1;1
13;0.25;51.8287;27.2;6.23849;39.702;27.6;155;303.125;275.441;273;330;275;275;588.397;588.831;30;272.028;;;5006.19;1;1
14;0.25;51.522;27.3;6.53337;39.7772;27.6;227;303.009;275.427;273;330;275;275;588.397;588.831;30;271.992;;;5000.02;1;1
15;0.25;51.522;27.3;6.51535;39.5775;27.6;243;302.966;275.427;273;330;275;275;588.108;588.686;30;271.968;;;5013.19;1;1
16;0.25;51.82;27.3;6.55303;39.3721;27.5;269;303.414;275.774;273;330;275;275;587.963;588.397;30;271.943;;;5010.93;1;1
17;0.25;51.5538;27.3;6.46534;39.5891;27.5;270;303.501;275.788;273;330;275;275;587.963;588.252;30;271.908;;;5006.43;1;1
18;0.25;51.765;27.4;6.8252;39.8409;27.5;274;304.152;275.774;273;330;275;275;587.818;588.108;30;271.873;;;5010.78;1;1
19;0.25;52.0312;27.4;6.84212;39.8785;27.5;282;304.181;275.774;273;330;275;275;587.674;588.108;30;271.837;;;4994.95;1;1
20;0.25;52.0312;27.4;6.84212;39.9016;27.5;287;304.731;275.774;273;330;275;275;587.529;587.963;30;271.804;;;4994.38;1;1
21;0.25;51.8287;27.4;6.83359;39.7772;27.5;283;304.63;275.752;273;330;275;275;587.529;587.963;30;271.767;;;5001.16;1;1
22;0.25;51.7535;27.4;6.78751;39.6759;27.5;282;305.049;275.752;273;330;275;275;587.384;587.674;30;271.737;;;4994.4;1;1
23;0.25;51.93;27.4;6.79252;39.9826;27.4;287;305.411;275.752;273;330;275;275;587.384;587.674;30;271.702;;;5000.07;1;1
24;0.25;52.037;27.4;6.75197;40.2865;27.4;283;306.047;275.76;273;330;275;275;587.24;587.529;30;271.67;;;5005.72;1;1
25;0.25;52.0312;27.4;6.80577;40.2488;27.4;284;306.771;275.738;273;330;275;275;586.95;587.384;30;271.651;;;5003.4;1;1
26;0.25;51.8113;27.4;6.74081;39.9826;27.4;275;307.306;275.796;273;330;275;275;586.806;587.095;30;271.634;"KHP102      ";;5007.39;1;1
27;0.25;51.7274;27.4;6.67565;39.8785;27.4;267;307.277;275.788;273;330;275;275;586.661;587.095;30;271.619;;;4991.95;1;1
28;0.25;51.8287;27.4;6.6163;39.9797;27.4;262;307.711;275.796;273;330;275;275;586.372;586.661;30;271.609;;;5000.71;1;1
29;0.25;51.6233;27.4;6.66221;39.8814;27.4;250;308.174;275.933;273;330;275;275;586.227;586.661;30;271.597;;;4998.72;1;1
30;0.25;51.5509;27.5;6.98486;39.6759;27.4;250;308.695;275.926;273;330;275;275;586.082;586.372;30;271.574;;;4991.67;1;1
31;0.25;51.3166;27.5;6.97103;39.6759;27.4;231;309.115;275.926;273;330;275;275;585.938;586.227;30;271.564;;;4995.29;1;1
32;0.25;51.522;27.5;6.89095;39.9826;27.4;230;309.795;275.919;273;330;275;275;585.793;586.082;30;271.553;;;5004.07;1;1
33;0.25;51.93;27.5;6.92737;40.0839;27.4;224;310.272;275.948;273;330;275;275;585.793;586.082;30;271.543;;;4983.73;1;1
34;0.25;52.1325;27.5;7.00903;40.2865;27.5;223;311.068;275.948;273;330;275;275;585.793;586.082;30;271.538;;;4964.56;1;1
35;0.25;52.1325;27.5;7.00903;40.2286;27.5;211;311.4;275.94;273;330;275;275;585.503;585.938;30;271.537;;;4952.48;1;1
36;0.25;52.0341;27.5;6.9958;40.081;27.5;207;311.892;275.933;273;330;275;275;585.503;585.793;30;271.536;;;4949.11;1;1
37;0.25;51.6262;27.5;6.90488;40.1794;27.5;191;311.863;275.926;273;330;275;275;585.359;585.793;30;271.532;;;4943.48;1;1
38;0.25;51.7274;27.6;7.21539;39.7801;27.5;179;312.182;275.919;273;330;275;275;585.214;585.648;30;271.53;;;4937.86;1;1
39;0.25;51.522;27.6;7.20475;39.7164;27.5;171;312.862;276.331;273;330;275;275;585.069;585.503;30;271.528;;;4936.74;1;1
40;0.25;51.3484;27.6;7.16251;39.9826;27.5;161;312.818;276.353;273;330;275;275;585.069;585.359;30;271.528;;;4935.06;1;1
41;0.25;51.5162;27.6;7.20394;40.3906;27.5;157;313.354;276.345;273;330;275;275;584.925;585.069;30;271.526;;;4932.42;1;1
42;0.25;51.7679;27.6;7.23915;40.6973;27.5;150;313.455;276.338;273;330;275;275;584.635;584.925;30;271.529;;;4929.33;1;1
43;0.25;52.0689;27.6;7.29942;40.3906;27.5;143;313.585;276.049;273;330;275;275;584.635;584.925;30;271.529;;;4929.33;1;1
44;0.25;52.0312;27.6;7.25777;40.4919;27.5;140;314.091;276.338;273;330;275;275;584.635;584.925;30;271.532;;;4929.33;1;1
45;0.25;52.0052;27.6;7.23597;40.5932;27.5;130;314.251;276.331;273;330;275;275;584.491;584.78;30;271.539;;;4928.21;1;1
46;0.25;51.5191;27.7;7.51811;40.5932;27.5;125;314.265;276.331;273;330;275;275;584.346;584.635;30;271.54;;;4925.96;1;1
47;0.25;51.7274;27.7;7.54851;40.3877;27.5;110;314.294;276.468;273;330;275;275;584.201;584.491;30;271.53;;;4925.96;1;1
48;0.25;51.6262;27.7;7.5157;40.3877;27.5;112;314.468;276.44;273;330;275;275;584.201;584.491;30;271.524;;;4921.47;1;1
49;0.25;51.2124;27.7;7.47335;40.3877;27.5;115;314.424;276.432;273;330;275;275;584.057;584.346;30;271.522;;;4919.23;1;1
50;0.25;51.0127;27.7;7.40858;40.2865;27.5;112;314.308;276.425;273;330;275;275;583.912;584.201;30;271.52;;;4919.23;1;1
51;0.25;51.2182;27.7;7.43841;40.1939;27.5;107;314.251;276.454;273;330;275;275;583.767;584.201;30;271.495;;;4914.74;1;1
52;0.25;51.522;27.7;7.42854;40.0839;27.5;114;314.294;276.418;273;330;275;275;583.767;584.057;30;271.463;;;4914.74;1;1
53;0.25;51.7274;27.7;7.51237;40.0868;27.5;117;314.265;276.454;273;330;275;275;583.623;583.912;30;271.426;;;4911.37;1;1
54;0.25;52.0255;27.7;7.53748;40.272;27.4;115;314.28;276.852;273;330;275;275;583.478;583.912;30;271.382;;;4910.25;1;1
55;0.25;51.8287;27.7;7.50897;40.3356;27.4;119;314.468;276.613;273;330;275;275;583.478;583.767;30;271.347;;;4910.25;1;1
56;0.25;51.7274;27.7;7.44009;40.272;27.4;126;313.831;276.584;273;330;275;275;583.478;583.767;30;271.322;;;4909.13;1;1
57;0.25;51.4236;27.7;7.36046;40.2286;27.4;131;313.759;276.584;273;330;275;275;583.478;583.767;30;271.311;;;4909.1;1;1
58;0.25;51.6262;27.7;7.37139;40.0839;27.4;142;313.686;276.57;273;330;275;275;583.478;583.767;30;271.313;;;4909.1;1;1
59;0.25;51.7274;27.7;7.44009;39.9797;27.4;157;313.194;276.562;273;330;275;275;583.333;583.767;30;271.323;;;4909.1;1;1
60;0.25;52.0312;27.7;7.41106;39.8814;27.4;173;313.252;276.96;273;330;275;275;583.333;583.623;30;271.309;;;4909.1;1;1
61;0.25;51.93;27.7;7.36035;39.6759;27.3;179;313.368;276.968;273;330;275;275;583.333;583.623;30;271.305;;;4905.73;1;1
62;0.25;51.82;27.7;7.30856;39.5747;27.3;185;312.674;276.96;273;330;275;275;583.189;583.478;30;271.313;;;4904.61;1;1
63;0.25;51.7274;27.7;7.33164;39.5747;27.3;194;312.587;276.953;273;330;275;275;583.189;583.478;30;271.335;;;4902.37;1;1
64;0.25;51.7303;27.7;7.2417;39.5747;27.3;201;312.572;276.953;273;330;275;275;583.189;583.478;30;271.356;;;4900.13;1;1
65;0.25;51.93;27.7;7.2152;39.6759;27.3;204;312.5;276.946;273;330;275;275;583.189;583.478;30;271.37;;;4897.89;1;1
66;0.25;51.7274;27.7;7.11477;39.7396;27.3;205;312.442;276.968;273;330;275;275;583.189;583.478;30;271.389;;;4896.77;1;1
67;0.25;51.8287;27.7;7.07436;39.7772;27.2;210;312.384;276.968;273;330;275;275;583.189;583.333;30;271.405;;;4895.65;1;1
68;0.25;51.331;27.6;6.5862;39.6759;27.2;218;312.5;276.968;273;330;275;275;582.899;583.189;30;271.418;;;4895.65;1;1
69;0.25;51.4236;27.6;6.59808;39.6759;27.2;214;312.572;277.127;273;330;275;275;582.755;583.044;30;271.436;;;4894.53;1;1
70;0.25;51.8287;27.6;6.5776;39.5747;27.2;209;312.674;277.148;273;330;275;275;582.61;582.899;30;271.447;;;4894.53;1;1
71;0.25;51.9068;27.6;6.47872;39.8814;27.2;209;312.688;277.148;273;330;275;275;582.465;582.755;30;271.457;;;4893.41;1;1
72;0.25;51.8663;27.6;6.40116;39.838;27.2;209;313.093;277.3;273;330;275;275;582.321;582.465;30;271.471;;;4893.41;1;1
73;0.25;52.1325;27.6;6.36117;39.5747;27.2;204;312.572;277.192;273;330;275;275;582.176;582.465;30;271.483;;;4893.41;1;1
74;0.25;51.93;27.6;6.28203;39.4647;27.2;194;312.948;277.286;273;330;275;275;582.176;582.321;30;271.493;;;4893.41;1;1
75;0.25;52.0312;27.6;6.22155;39.4734;27.1;186;312.471;277.206;273;330;275;275;582.031;582.321;30;271.505;;;4893.41;1;1
76;0.25;52.0312;27.6;6.11247;39.4734;27.1;185;313.252;277.221;273;330;275;275;582.031;582.321;30;271.519;;;4893.41;1;1
77;0.25;51.93;27.6;6.00986;39.5747;27.1;177;313.44;277.242;273;330;275;275;581.887;582.176;30;271.528;;;4892.29;1;1
78;0.25;52.0457;27.5;5.63354;39.5747;27.1;167;313.455;277.438;273;330;275;275;581.742;582.176;30;271.539;;;4892.29;1;1
79;0.25;52.0312;27.5;5.59559;39.5747;27.1;167;313.383;277.438;273;330;275;275;581.742;581.887;30;271.552;;;4891.17;1;1
80;0.25;51.8837;27.5;5.45285;39.6759;27.1;163;313.281;277.459;273;330;275;275;581.742;581.742;30;271.568;;;4891.17;1;1
81;0.25;52.1325;27.5;5.33328;39.5775;27.1;157;313.585;277.459;273;330;275;275;581.453;581.597;30;271.583;;;4891.17;1;1
82;0.25;52.2338;27.5;5.25238;39.4676;27.1;157;313.643;277.452;273;330;275;275;581.308;581.597;30;271.601;;;4891.17;1;1
83;0.25;52.1325;27.5;5.16935;39.566;27.1;145;313.99;277.459;273;330;275;275;581.308;581.597;30;271.621;;;4891.17;1;1
84;0.25;51.9589;27.5;5.0432;39.4734;27.1;132;313.932;277.445;273;330;275;275;581.308;581.453;30;271.641;;;4891.17;1;1
85;0.25;52.1325;27.5;4.96897;39.5747;27.1;130;313.961;277.445;273;330;275;275;581.163;581.597;30;271.66;;;4890.05;1;1
86;0.25;51.6725;27.5;4.81681;39.5747;27.1;128;313.976;277.481;273;330;275;275;581.163;581.453;30;271.676;;;4888.93;1;1
87;0.25;51.8287;27.5;4.72272;39.5747;27.1;126;313.932;277.474;273;330;275;275;581.308;581.453;30;271.693;;;4888.93;1;1
88;0.25;51.6262;27.5;4.59602;39.5747;27.1;115;313.903;277.467;273;330;275;275;581.163;581.308;30;271.716;;;4888.93;1;1
89;0.25;51.3831;27.5;4.44874;39.6759;27.1;109;313.831;277.459;273;330;275;275;581.018;581.163;30;271.746;;;4888.93;1;1
90;0.25;51.4207;27.5;4.46996;39.7656;27.1;106;313.773;277.459;273;330;275;275;581.018;581.018;30;271.784;;;4888.93;1;1
91;0.25;51.7274;27.5;4.31589;39.4734;27.1;103;313.252;277.662;273;330;275;275;581.018;581.163;30;271.822;;;4888.93;1;1
92;0.25;52.1325;27.5;4.29503;39.5255;27.1;101;313.354;277.648;273;330;275;275;580.729;581.018;30;271.864;;;4878.86;1;1
93;0.25;52.0312;27.4;3.86072;39.4734;27.1;96;313.455;277.684;273;330;275;275;580.584;580.729;30;271.902;;;4878.86;1;1
94;0.25;51.93;27.4;3.78061;39.4734;27.1;95;313.383;277.677;273;330;275;275;580.44;580.584;30;271.936;;;4878.86;1;1
95;0.25;51.9965;27.4;3.67647;39.2708;27.1;90;312.833;277.626;273;330;275;275;580.006;580.295;30;271.966;;;4878.86;1;1
96;0.25;51.8258;27.4;3.53764;39.2737;27.1;83;312.76;277.619;273;330;275;275;580.006;580.151;30;271.992;;;4877.74;1;1
97;0.25;51.4207;27.4;3.4561;39.2911;27.1;80;312.746;277.633;273;330;275;275;579.716;580.006;30;272.013;;;4877.74;1;1
98;0.25;51.4178;27.4;3.41996;39.4734;27.1;82;312.196;277.691;273;330;275;275;579.716;579.861;30;272.034;;;4877.74;1;1
99;0.25;51.4236;27.4;3.31256;39.5747;27;78;312.283;277.705;273;330;275;275;579.716;579.861;30;272.053;;;4877.74;1;1
100;0.25;51.5567;27.4;3.21304;39.5775;27;74;311.979;277.677;273;330;275;275;579.572;579.716;30;272.069;;;4876.62;1;1
101;0.25;51.6059;27.4;3.18005;39.7801;27;77;311.979;277.669;273;330;275;275;579.572;579.716;30;272.091;;;4873.27;1;1
102;0.25;51.8287;27.3;2.80566;39.9826;27;76;311.299;277.705;273;330;275;275;579.427;579.427;30;272.116;;;4873.27;1;1
103;0.25;51.4207;27.3;2.65783;39.6759;27;77;311.198;277.698;273;330;275;275;579.138;579.282;30;272.146;;;4873.27;1;1
104;0.25;51.4207;27.3;2.58595;39.4734;27;76;310.72;277.64;273;330;275;275;579.138;579.427;30;272.199;;;4873.27;1;1
105;0.25;51.8287;27.3;2.55216;39.7772;27;78;310.142;277.64;273;330;275;275;578.993;579.282;30;272.256;;;4872.15;1;1
106;0.25;51.93;27.3;2.539;39.8669;26.9;79;310.272;277.684;273;330;275;275;578.993;579.138;30;272.306;;;4871.14;1;1
107;0.25;51.9068;27.3;2.41091;39.9826;26.9;81;309.968;277.988;273;330;275;275;578.993;579.138;30;272.35;;;4870.86;1;1
108;0.25;51.6233;27.3;2.37971;39.8814;26.9;76;309.881;277.988;273;330;275;275;578.848;579.138;30;272.393;;;4870.86;1;1
109;0.25;51.7274;27.2;1.99718;39.3721;26.9;76;309.303;277.98;273;330;275;275;578.704;578.993;30;272.428;;;4870.86;1;1
110;0.25;51.7274;27.2;1.97908;39.2882;26.9;78;308.825;277.98;273;330;275;275;578.559;578.848;30;272.458;;;4869.74;1;1
111;0.25;51.4207;27.2;1.8955;39.2708;26.9;75;308.681;277.98;273;330;275;275;578.559;578.848;30;272.493;;;4869.74;1;1
112;0.25;51.6262;27.2;1.88503;39.5747;26.9;73;308.073;277.973;273;330;275;275;578.559;578.848;30;272.536;;;4869.74;1;1
113;0.25;51.6233;27.2;1.7767;39.9653;26.8;69;308.189;277.988;273;330;275;275;578.414;578.704;30;272.578;;;4867.51;1;1
114;0.25;51.3021;27.2;1.7298;39.8814;26.8;70;307.538;277.988;273;330;275;275;578.559;578.704;30;272.614;;;4867.51;1;1
115;0.25;51.4178;27.1;1.45646;39.8814;26.8;70;307.292;277.98;273;330;275;275;578.414;578.559;30;272.647;;;4867.51;1;1
116;0.25;51.6233;27.1;1.33604;39.9855;26.8;73;307.306;277.98;273;330;275;275;578.27;578.414;30;272.676;;;4867.51;1;1
117;0.25;51.8258;27.1;1.34128;39.7772;26.8;71;306.583;277.973;273;330;275;275;578.125;578.27;30;272.712;;;4867.51;1;1
118;0.25;51.8258;27.1;1.26884;39.702;26.8;73;306.51;277.973;273;330;275;275;578.125;578.27;30;272.752;;;4866.39;1;1
119;0.25;51.6059;27.1;1.24543;39.6759;26.7;69;306.091;277.988;273;330;275;275;577.98;578.125;30;272.801;;;4866.39;1;1
120;0.25;51.8287;27;0.880814;39.5747;26.7;65;305.396;277.988;273;330;275;275;577.836;578.125;30;272.853;;;4865.27;1;1
121;0.25;51.8461;27;0.844886;39.566;26.7;69;305.44;277.988;273;330;275;275;577.691;577.98;30;272.904;"KHP102      ";;4865.27;1;1
122;0.25;51.93;27;0.828086;39.4734;26.7;69;305.093;277.988;273;330;275;275;577.546;577.836;30;272.947;;;4865.27;1;1
123;0.25;52.066;27;0.830255;39.3721;26.7;67;305.252;277.973;273;330;275;275;577.546;577.836;30;272.97;;;4865.27;1;1
124;0.25;52.2309;27;0.796393;39.5775;26.7;62;304.659;277.973;273;330;275;275;577.546;577.691;30;272.985;;;4865.27;1;1
125;0.25;51.9705;26.9;0.475886;39.6759;26.7;56;304.181;277.988;273;330;275;275;577.402;577.546;30;272.999;;;4865.27;1;1
126;0.25;51.6233;26.9;0.49074;39.7772;26.7;58;304.08;277.988;273;330;275;275;577.402;577.546;30;273.01;;;4865.27;1;1
127;0.25;51.8287;26.9;0.402165;39.728;26.7;53;303.458;277.988;273;330;275;275;577.112;577.257;30;273.021;;;4865.27;1;1
128;0.25;51.4178;26.9;0.452863;39.6759;26.7;51;303.573;277.98;273;330;275;275;577.112;577.257;30;273.03;;;4864.16;1;1
129;0.25;51.5799;26.8;0.0860771;39.7772;26.6;50;303.125;277.98;273;330;275;275;577.112;577.257;30;273.038;;;4863.04;1;1
130;0.25;51.2182;26.8;0.0854735;39.3721;26.6;61;303.183;277.973;273;330;275;275;576.968;577.257;30.2822;273.042;;;4863.04;1;1
131;0.25;51.2211;26.8;0.121265;39.2708;26.6;62;302.778;277.973;273;330;275;275;576.823;577.112;34.7334;273.04;;;4861.92;1;1
132;0.25;51.7245;26.8;0.122457;39.3721;26.6;63;302.749;277.988;273;330;275;275;576.678;576.823;42.88;273.035;;;4856.34;1;1
133;0.25;51.6233;26.8;0.0320477;39.6759;26.6;70;302.04;277.988;273;330;275;275;576.389;576.823;53.1555;273.034;"KHP102      ";;4856.34;1;1
134;0.25;51.3194;26.7;0;39.6759;26.6;82;301.953;277.988;273;330;275;275;576.389;576.534;58.9677;273.039;"KHP102      ";;4855.22;1;1
135;0.25;51.4207;26.7;0;39.5747;26.6;81;301.62;278.371;273;330;275;275;576.244;576.534;60;273.046;;;4852.99;1;1
136;0.25;51.6262;26.7;0;39.5747;26.6;85;301.693;278.371;273;330;275;275;576.244;576.389;60;273.052;;;4852.99;1;1
137;0.25;51.7274;26.7;0;39.5747;26.6;90;301.1;278.378;273;330;275;275;576.389;576.678;60;273.066;;;4852.99;1;1
138;0.25;51.7245;26.7;0;39.5747;26.6;101;301.157;278.378;273;330;275;275;576.823;576.968;60;273.081;;;4852.99;1;1
139;0.25;51.8403;26.6;0;39.5747;26.6;105;300.738;278.262;273;330;275;275;577.112;577.257;60;273.095;;;4852.99;1;1
140;0.25;51.7245;26.6;0;39.6788;26.6;105;300.622;278.306;273;330;275;275;577.112;577.257;60;273.107;;;4852.99;1;1
141;0.25;51.6638;26.6;0;39.6238;26.6;118;299.913;278.284;273;330;275;275;577.112;576.968;60;273.118;;;4852.99;1;1
142;0.25;52.0341;26.6;0;39.7772;26.6;125;299.884;278.277;273;330;275;275;576.823;576.823;60;273.13;;;4851.88;1;1
143;0.25;51.7274;26.6;0;39.6759;26.6;116;299.986;278.219;273;330;275;275;576.678;576.678;60;273.148;"KHP102      ";;4851.88;1;1
144;0.25;51.6233;26.5;0;39.5747;26.6;129;300.087;278.262;273;330;275;275;576.534;576.678;60;273.164;;;4851.88;1;1
145;0.25;51.93;26.5;0;39.5747;26.6;135;300.159;278.255;273;330;275;275;576.389;576.389;60;273.183;;;4851.88;1;1
146;0.25;51.6233;26.5;0;39.5747;26.6;132;299.754;278.248;273;330;275;275;576.389;576.389;60;273.209;;;4851.88;1;1
147;0.25;51.522;26.5;0;39.2679;26.6;126;299.696;278.226;273;330;275;275;576.389;576.534;60;273.23;;;4850.76;1;1
148;0.25;51.8953;26.5;0;39.375;26.6;135;299.711;278.393;273;330;275;275;576.534;576.678;60;273.245;;;4850.76;1;1
149;0.25;51.8866;26.4;0;39.5602;26.7;140;299.624;278.4;273;330;275;275;576.678;576.823;60;273.252;;;4850.76;1;1
150;0.25;51.7274;26.4;0;39.6296;26.7;136;299.175;278.168;273;330;275;275;576.678;576.823;60;273.272;;;4849.65;1;1
151;0.25;51.9329;26.4;0;39.4734;26.7;118;299.248;278.168;273;330;275;275;576.678;576.823;60;273.295;;;4848.53;1;1
152;0.25;51.8924;26.4;0;39.2708;26.7;115;300.072;278.118;273;330;275;275;576.823;576.823;60;273.313;;;4847.42;1;1
153;0.25;51.93;26.4;0;39.4734;26.7;126;300.159;278.125;273;330;275;275;576.968;576.823;60;273.335;;;4847.42;1;1
154;0.25;51.93;26.4;0;39.6672;26.7;104;300.116;278.176;273;330;275;275;576.968;576.968;60;273.378;;;4847.42;1;1
155;0.25;51.8287;26.4;0;39.6759;26.7;94;300;278.385;273;330;275;275;576.968;576.968;60;273.434;;;4841.84;1;1
156;0.25;51.8316;26.3;0;39.7772;26.7;92;299.826;278.205;273;330;275;275;576.968;577.112;60;273.481;;;4841.84;1;1
157;0.25;51.8576;26.3;0;39.7801;26.8;85;300.014;278.219;273;330;275;275;576.968;577.112;60;273.527;;;4841.84;1;1
158;0.25;51.8982;26.3;0;39.7772;26.8;75;300.13;278.205;273;330;275;275;576.968;577.112;60;273.557;;;4841.84;1;1
159;0.25;51.6262;26.3;0;39.6759;26.8;69;300.116;278.385;273;330;275;275;577.257;577.257;60;273.582;;;4841.84;1;1
160;0.25;51.8287;26.3;0;39.5833;26.8;62;300.159;278.349;273;330;275;275;577.257;577.402;60;273.602;;;4840.73;1;1
161;0.25;51.7159;26.3;0;39.4734;26.8;52;299.986;278.212;273;330;275;275;577.257;577.402;60;273.618;;;4840.73;1;1
162;0.25;51.9329;26.3;0;39.4387;26.9;43;299.971;278.147;273;330;275;275;577.257;577.402;60;273.626;;;4840.73;1;1
163;0.25;51.6233;26.3;0;39.6759;26.9;40;299.899;278.205;273;330;275;275;577.402;577.402;60;273.615;;;4836.27;1;1
164;0.25;51.8287;26.3;0;39.8814;26.9;34;299.87;278.183;273;330;275;275;577.257;577.257;60;273.605;;;4834.04;1;1
165;0.25;52.338;26.3;0;39.7801;26.9;25;299.971;278.212;273;330;275;275;577.257;577.257;60;273.607;;;4832.93;1;1
166;0.25;52.0312;26.3;0;39.6759;26.9;21;300.159;278.197;273;330;275;275;577.112;577.112;60;273.618;;;4832.93;1;1
167;0.25;51.9416;26.3;0;39.5747;26.9;21;300.174;278.205;273;330;275;275;577.257;577.257;60;273.638;;;4832.93;1;1
168;0.25;51.93;26.3;0;39.4734;27;21;299.262;278.212;273;330;275;275;577.257;577.402;60;273.656;;;4832.93;1;1
169;0.25;51.8287;26.3;0;39.728;27;16;299.204;278.212;273;330;275;275;577.402;577.402;60;273.684;;;4832.93;1;1
170;0.25;51.6233;26.2;0;39.7801;27;19;299.117;278.197;273;330;275;275;577.546;577.546;60;273.729;;;4832.47;1;1
171;0.25;51.522;26.2;0;39.6759;27;17;298.828;278.161;273;330;275;275;577.546;577.546;60;273.771;;;4831.71;1;1
172;0.25;51.7303;26.2;0;39.7801;27;14;298.987;278.356;273;330;275;275;577.402;577.402;60;273.809;;;4828.38;1;1
173;0.25;51.6233;26.2;0;39.8814;27;14;298.785;278.349;273;330;275;275;577.402;577.402;60;273.84;;;4826.15;1;1
174;0.25;51.3194;26.2;0;39.8814;27;14;298.394;278.262;273;330;275;275;577.402;577.402;60;273.865;;;4826.15;1;1
175;0.25;51.7043;26.2;0;39.6788;27;21;298.032;278.255;273;330;275;275;577.546;577.402;60;273.888;;;4826.15;1;1
176;0.25;51.93;26.2;0;39.8814;27;21;297.931;278.262;273;330;275;275;577.402;577.402;60;273.933;;;4824.97;1;1
177;0.25;51.6696;26.2;0;39.9826;27;21;297.555;278.335;273;330;275;275;577.546;577.402;60;273.971;;;4823.72;1;1
178;0.25;51.93;26.2;0;39.9508;27;23;297.569;278.335;273;330;275;275;577.402;577.402;60;274.002;"KHP102      ";;4822.61;1;1
179;0.25;52.1325;26.2;0;39.8785;27;23;296.889;278.313;273;330;275;275;577.257;577.402;60;274.018;;;4822.61;1;1
180;0.25;51.9965;26.2;0;39.8814;27;19;297.005;278.313;273;330;275;275;577.402;577.257;60;274.028;;;4820.38;1;1
181;0.25;51.5191;26.2;0;39.9971;27;17;296.817;278.32;273;330;275;275;577.257;577.112;60;274.04;;;4819.27;1;1
182;0.25;51.6233;26.2;0;39.8814;27;16;295.992;278.306;273;330;275;275;577.257;577.257;60;274.064;;;4818.16;1;1
183;0.25;51.8287;26.2;0;39.6759;27;17;295.877;278.299;273;330;275;275;577.112;577.112;60;274.103;;;4818.16;1;1
184;0.25;51.93;26.2;0;39.5978;27;23;295.226;278.516;273;330;275;275;577.112;577.112;60;274.148;;;4815.7;1;1
185;0.25;51.93;26.1;0;39.6759;27;25;295.197;278.508;273;330;275;275;577.112;577.112;60;274.185;;;4811.94;1;1
186;0.25;51.9502;26.1;0;39.9826;27;26;294.748;278.508;273;330;275;275;577.257;577.112;60;274.218;;;4811.94;1;1
187;0.25;51.8287;26.1;0;39.8814;27;27;294.878;278.516;273;330;275;275;577.112;577.112;60;274.27;;;4811.94;1;1
188;0.25;51.6262;26.1;0;39.6759;27.1;29;294.546;278.516;273;330;275;275;576.968;576.968;60;274.31;;;4811.94;1;1
189;0.25;51.4207;26.1;0;39.7598;27.1;28;293.953;278.479;273;330;275;275;577.112;577.112;60;274.353;;;4808.61;1;1
190;0.25;51.93;26.1;0;40.0839;27.1;30;293.808;278.494;273;330;275;275;577.257;577.257;60;274.383;;;4808.61;1;1
191;0.25;51.7245;26.1;0;39.9826;27.1;30;293.721;278.501;273;330;275;275;577.257;577.257;60;274.399;;;4807.5;1;1
