time;Banddicke;Verzinnungsstation: Durchflussmenge;Verzinnungsstation: Rücklauftemperatur;Verzinnungsstation: Kühlleistung;Verzinnungsstation FU: Durchflussmenge;Verzinnungsstation FU: Rücklauftemperatur;Ofenleistung;Wannentemperatur außen;Wannentemperatur innen;Solltemperatur unter Zinnbadrolle;Bandbreite;Laufprogramm Online Zinnbad / Anlagenstartwert Rezept;Laufprogramm Online Zinnbad / Anlagenstartwert korrigiert;Abblasung OS Luftdruck;Abblasung US Luftdruck;Bandgeschwindigkeit;Temperatur unter Zinnbadrolle;MON Verzinnungseinheit Verzinnungsstation Ofen 1 aktiv;MON Verzinnungseinheit Verzinnungsstation Ofen 2 aktiv;Legierung;ChannelInfoFieldText([10:1], "$PDA_expression");Bandlänge auf Abhaspel;Hubtraverse unten;Bandtransport
0;0.4;52.5434;26.9;17.1871;40.0347;24.9;223;307.017;267.781;265;360;272;272;309.751;309.462;60;263.847;1;0;;;1729.7;1;1
1;0.4;52.6447;26.9;17.1835;40.0897;24.9;222;307.089;267.752;265;360;272;272;309.607;309.462;60;263.853;1;0;;;1728.1;1;1
2;0.4;52.1354;26.9;17.0355;40.191;24.9;223;307.205;267.723;265;360;272;272;309.607;309.607;60;263.858;1;0;;;1728.1;1;1
3;0.4;52.0341;26.9;16.9115;39.9855;24.9;220;307.292;267.716;265;360;272;272;309.607;309.607;60;263.862;1;0;;;1727;1;1
4;0.4;51.9329;26.9;16.8786;39.9855;24.8;218;306.554;267.788;265;360;272;272;309.751;309.607;60;263.866;1;0;;;1726.45;1;1
5;0.4;51.8866;26.9;16.7729;40.0897;24.8;229;306.481;267.766;265;360;272;272;309.607;309.607;60;263.87;1;0;;;1725.89;1;1
6;0.4;51.9329;26.9;16.7879;39.8843;24.8;229;306.38;267.882;265;360;272;272;309.607;309.462;60;263.873;1;0;;;1725.89;1;1
7;0.4;52.0341;26.9;16.8024;39.8843;24.8;227;306.279;267.896;265;360;272;272;309.607;309.462;60;263.881;1;0;;;1723.14;1;1
8;0.4;52.3756;26.9;16.8395;39.6817;24.8;223;306.264;267.904;265;360;272;272;309.607;309.317;60;263.891;1;0;;;1722.81;1;1
9;0.4;52.2338;26.9;16.7391;39.783;24.8;224;306.322;267.896;265;360;272;272;309.607;309.462;60;263.903;1;0;;;1720.11;1;1
10;0.4;51.9329;26.9;16.6608;39.6817;24.8;231;306.395;267.889;265;360;272;272;309.607;309.462;60;263.915;1;0;;;1719.56;1;1
11;0.4;52.0428;26.9;16.6597;39.7685;24.8;231;306.481;267.875;265;360;272;272;309.607;309.462;60;263.924;1;0;;;1719.01;1;1
12;0.4;52.338;26.9;16.6994;39.9884;24.8;231;306.539;267.882;265;360;272;272;309.751;309.462;60;263.933;1;0;;;1717.36;1;1
13;0.4;52.4421;26.9;16.696;40.1939;24.8;226;306.496;267.86;265;360;272;272;309.607;309.462;60;263.947;1;0;;;1717.36;1;1
14;0.4;52.2367;26.9;16.5758;40.2922;24.8;223;306.409;267.86;265;360;272;272;309.607;309.607;60;263.959;1;0;;;1715.95;1;1
15;0.4;51.9329;26.9;16.425;39.8843;24.8;228;306.351;267.86;265;360;272;272;309.751;309.607;60;263.97;1;0;"KHP7025     ";;1715.95;1;1
16;0.4;51.8287;26.9;16.4282;39.9884;24.8;231;306.236;267.882;265;360;272;272;309.607;309.607;60;263.985;1;0;;;1715.4;1;1
17;0.4;51.8287;26.9;16.3377;40.0926;24.8;223;306.308;267.867;265;360;272;272;309.751;309.607;60;263.997;1;0;;;1714.3;1;1
18;0.4;51.6609;26.9;16.2487;39.9884;24.8;220;306.38;267.889;265;360;272;272;309.607;309.607;60;264.009;1;0;;;1713.67;1;1
19;0.4;52.0341;26.9;16.3297;40.0897;24.8;223;306.453;267.889;265;360;272;272;309.607;309.462;60;264.02;1;0;;;1712.45;1;1
20;0.4;51.8056;26.9;16.2218;40.1505;24.8;223;306.51;267.889;265;360;272;272;309.607;309.462;60;264.038;1;0;;;1710.8;1;1
21;0.4;51.4236;26.8;15.771;40.3935;24.8;223;306.467;267.896;265;360;272;272;309.607;309.462;60;264.057;1;0;;;1710.25;1;1
22;0.4;51.5249;26.8;15.7301;40.2112;24.8;214;307.219;267.911;265;360;272;272;309.607;309.462;60;264.07;1;0;;;1710.25;1;1
23;0.4;51.8316;26.8;15.7513;40.0203;24.8;205;307.133;267.911;265;360;272;272;309.462;309.462;60;264.085;1;0;;;1708.39;1;1
24;0.4;51.8316;26.8;15.7694;40.0897;24.8;201;307.046;267.954;265;360;272;272;309.607;309.462;60;264.099;1;0;;;1707.84;1;1
25;0.4;52.1354;26.8;15.8072;40.3935;24.8;196;307.06;268.33;265;360;272;272;309.607;309.462;60;264.118;1;0;;;1706.53;1;1
26;0.4;52.338;26.8;15.8686;40.599;24.8;196;307.19;268.258;265;360;272;272;309.607;309.462;60;264.137;1;0;;;1705.76;1;1
27;0.4;52.0312;26.8;15.7029;40.4948;24.8;191;307.306;268.229;265;360;272;272;309.607;309.462;60;264.157;1;0;;;1704.99;1;1
28;0.4;51.9329;26.8;15.6369;40.2922;24.8;184;307.292;268.2;265;360;272;272;309.607;309.462;60;264.17;1;0;;;1704.44;1;1
29;0.4;51.9444;26.8;15.6585;39.9884;24.8;183;307.219;268.287;265;360;272;272;309.607;309.462;60;264.185;1;0;;;1701.72;1;1
30;0.4;51.9329;26.8;15.5643;39.6817;24.8;182;307.118;268.316;265;360;272;272;309.462;309.462;60;264.198;1;0;;;1701.72;1;1
31;0.4;51.9329;26.8;15.4736;39.783;24.8;176;307.031;268.251;265;360;272;272;309.607;309.462;60;264.21;1;0;;;1701.18;1;1
32;0.4;51.2934;26.8;15.3727;39.6817;24.8;172;307.06;268.222;265;360;272;272;309.607;309.462;60;264.22;1;0;;;1700.65;1;1
33;0.4;50.6076;26.8;15.0257;39.4792;24.8;170;307.161;268.244;265;360;272;272;309.607;309.462;60;264.229;1;0;;;1699.33;1;1
34;0.4;50.6076;26.8;15.0787;39.2506;24.8;171;307.277;268.28;265;360;272;272;309.607;309.462;60;264.241;1;0;;;1697.68;1;1
35;0.4;50.8044;26.8;15.0664;39.1725;24.8;169;306.539;268.28;265;360;272;272;309.607;309.462;60;264.255;1;0;;;1696.59;1;1
36;0.4;50.6771;26.8;14.9046;39.2708;24.8;163;306.481;268.598;265;360;272;272;309.607;309.462;60;264.271;1;0;;;1693.66;1;1
37;0.4;50.9115;26.8;15.0092;39.375;24.8;170;306.424;268.598;265;360;272;272;309.607;309.462;60;264.286;1;0;"KHP7025     ";;1693.12;1;1
38;0.4;50.7378;26.8;14.958;39.375;24.8;173;306.337;268.613;265;360;272;272;309.607;309.462;60;264.298;1;0;;;1693.12;1;1
39;0.4;50.7089;26.8;14.914;39.375;24.8;169;306.293;268.605;265;360;272;272;309.607;309.462;60;264.31;1;0;;;1692.57;1;1
40;0.4;51.0359;26.8;14.9745;39.5833;24.8;168;306.004;268.613;265;360;272;272;309.607;309.462;60;264.32;1;0;;;1691.47;1;1
41;0.4;51.0446;26.8;14.8879;39.5804;24.8;171;306.236;268.367;265;360;272;272;309.607;309.462;60;264.332;1;0;;;1691.47;1;1
42;0.4;50.9462;26.8;14.9126;39.4792;24.7;175;306.25;268.367;265;360;272;272;309.751;309.607;60;264.339;1;0;;;1690.21;1;1
43;0.4;50.7089;26.8;14.7723;39.4792;24.7;174;306.163;268.367;265;360;272;272;309.607;309.462;60;264.355;1;0;;;1687.47;1;1
44;0.4;50.7986;26.8;14.7807;39.4792;24.7;172;305.454;268.359;265;360;272;272;309.607;309.462;60;264.371;1;0;"KHP7025     ";;1686.92;1;1
45;0.4;50.5064;26.8;14.625;39.3779;24.7;181;305.44;268.613;265;360;272;272;309.607;309.462;60;264.383;1;0;;;1685.83;1;1
46;0.4;50.8131;26.8;14.6961;39.2737;24.7;185;305.367;268.359;265;360;272;272;309.607;309.462;60;264.397;1;0;;;1685.28;1;1
47;0.4;51.1169;26.8;14.6947;39.4705;24.7;178;305.498;268.359;265;360;272;272;309.607;309.462;60;264.411;1;0;;;1684.19;1;1
48;0.4;51.0012;26.8;14.6614;39.4792;24.7;172;305.252;268.41;265;360;272;272;309.607;309.462;60;264.424;1;0;;;1684.19;1;1
49;0.4;50.7089;26.8;14.5065;39.1725;24.7;183;305.208;268.403;265;360;272;272;309.607;309.462;60;264.44;1;0;;;1683.1;1;1
50;0.4;50.7118;26.8;14.4719;39.2737;24.7;185;305.122;268.424;265;360;272;272;309.462;309.462;60;264.458;1;0;;;1681.46;1;1
51;0.4;50.8131;26.7;14.1913;39.375;24.7;183;305.02;268.446;265;360;272;272;309.607;309.462;60;264.474;1;0;;;1679.82;1;1
52;0.4;50.7986;26.7;14.0985;39.1725;24.7;180;304.977;268.446;265;360;272;272;309.462;309.317;60;264.488;1;0;"KHP7025     ";;1678.73;1;1
53;0.4;50.735;26.7;14.0986;39.3779;24.7;181;304.991;268.678;265;360;272;272;309.607;309.462;60;264.501;1;0;;;1677.53;1;1
54;0.4;50.5874;26.7;14.0223;39.5804;24.7;180;305.136;268.692;265;360;272;272;309.607;309.462;60;264.512;1;0;;;1676.44;1;1
55;0.4;50.8796;26.7;14.0677;39.6817;24.7;174;305.237;268.439;265;360;272;272;309.607;309.462;60;264.522;1;0;;;1676.44;1;1
56;0.4;50.8102;26.7;14.013;39.5804;24.6;172;304.514;268.432;265;360;272;272;309.607;309.462;60;264.538;1;0;;;1675.89;1;1
57;0.4;50.8565;26.7;13.9902;39.3981;24.6;171;304.326;268.432;265;360;272;272;309.607;309.462;60;264.553;1;0;;;1674.26;1;1
58;0.4;51.0156;26.7;13.9984;39.3837;24.6;171;304.239;268.569;265;360;272;272;309.607;309.607;60;264.569;1;0;;;1673.17;1;1
59;0.4;50.9143;26.7;13.9528;39.375;24.6;175;304.297;268.772;265;360;272;272;309.607;309.462;60;264.584;1;0;"KHP7025     ";;1672.35;1;1
60;0.4;50.9143;26.7;13.8638;39.1753;24.6;175;304.456;268.75;265;360;272;272;309.607;309.462;60;264.604;1;0;;;1672.35;1;1
61;0.4;50.9143;26.7;13.8283;39.1725;24.6;173;304.427;268.736;265;360;272;272;309.607;309.462;60;264.627;1;0;;;1671.26;1;1
62;0.4;50.8102;26.7;13.7645;39.0712;24.6;164;304.499;268.736;265;360;272;272;309.751;309.462;60;264.647;1;0;;;1669.83;1;1
63;0.4;50.7089;26.7;13.737;39.0741;24.6;158;304.21;268.786;265;360;272;272;309.607;309.462;60;264.673;1;0;;;1667.65;1;1
64;0.4;50.5064;26.7;13.6645;39.349;24.6;168;304.094;268.815;265;360;272;272;309.607;309.462;60;264.699;1;0;;;1667.65;1;1
65;0.4;50.408;26.7;13.6203;39.375;24.6;169;303.993;268.793;265;360;272;272;309.607;309.462;60;264.733;1;0;;;1666.02;1;1
66;0.4;50.6047;26.7;13.6381;39.1725;24.6;162;303.95;268.779;265;360;272;272;309.607;309.317;60;264.764;1;0;;;1665.48;1;1
67;0.4;50.6163;26.6;13.2799;39.375;24.6;160;303.371;268.764;265;360;272;272;309.462;309.462;60;264.791;1;0;;;1664.39;1;1
68;0.4;50.8131;26.6;13.296;39.3779;24.6;165;303.501;268.75;265;360;272;272;309.462;309.317;60;264.815;1;0;;;1662.76;1;1
69;0.4;50.9143;26.6;13.2513;39.2737;24.6;163;303.545;268.736;265;360;272;272;309.607;309.462;60;264.844;1;0;;;1662.22;1;1
70;0.4;50.8131;26.6;13.1894;39.375;24.6;156;303.501;268.866;265;360;272;272;309.607;309.462;60;264.868;1;0;;;1661.44;1;1
71;0.4;50.9259;26.6;13.2365;39.375;24.6;155;303.067;268.895;265;360;272;272;309.607;309.462;60;264.894;1;0;"KHP7025     ";;1660.9;1;1
72;0.4;50.9143;26.6;13.1802;39.4329;24.6;155;302.951;269.213;265;360;272;272;309.607;309.607;60;264.917;1;0;;;1659.9;1;1
73;0.4;50.8102;26.6;13.1709;39.2708;24.6;151;302.922;268.924;265;360;272;272;309.607;309.607;60;264.938;1;0;;;1659.54;1;1
74;0.4;50.9057;26.6;13.1423;39.1725;24.5;148;302.3;268.938;265;360;272;272;309.751;309.462;60;264.957;1;0;;;1659;1;1
75;0.4;50.8102;26.6;13.1177;39.2737;24.5;152;302.677;269.22;265;360;272;272;309.751;309.462;60;264.973;1;0;;;1657.37;1;1
76;0.4;50.7494;26.6;13.0488;39.4763;24.5;153;302.763;269.191;265;360;272;272;309.607;309.462;60;264.99;1;0;;;1655.62;1;1
77;0.4;50.6568;26.6;12.9896;39.3779;24.5;146;302.532;269.206;265;360;272;272;309.607;309.462;60;265.008;1;0;;;1654;1;1
78;0.4;50.6047;26.6;12.9232;39.1725;24.5;143;302.04;269.198;265;360;272;272;309.607;309.462;60;265.023;1;0;;;1653.45;1;1
79;0.4;50.5064;26.6;12.8451;39.4502;24.5;142;301.895;269.191;265;360;272;272;309.607;309.462;60;265.035;1;0;;;1651.83;1;1
80;0.4;50.4456;26.5;12.5048;39.3837;24.5;143;301.866;269.3;265;360;272;272;309.607;309.462;60;265.054;1;0;;;1651.29;1;1
81;0.4;50.7089;26.5;12.5169;39.1725;24.5;142;302.083;269.278;265;360;272;272;309.607;309.462;60;265.071;1;0;;;1650.39;1;1
82;0.4;50.5064;26.5;12.414;39.0683;24.5;141;301.823;269.264;265;360;272;272;309.607;309.462;60;265.085;1;0;;;1648.77;1;1
83;0.4;50.7263;26.5;12.4503;38.8686;24.5;147;301.866;269.256;265;360;272;272;309.751;309.462;60;265.101;1;0;;;1648.23;1;1
84;0.4;50.897;26.5;12.5278;38.9699;24.5;144;301.837;269.314;265;360;272;272;309.607;309.462;60;265.121;1;0;;;1647.14;1;1
85;0.4;51.1169;26.5;12.5284;39.4705;24.5;137;301.013;269.314;265;360;272;272;309.607;309.462;60;265.142;1;0;"KHP7025     ";;1646.06;1;1
86;0.4;50.8102;26.5;12.4177;39.5804;24.5;143;300.911;269.314;265;360;272;272;309.607;309.462;60;265.163;1;0;;;1645.52;1;1
87;0.4;50.6076;26.5;12.3328;39.4792;24.5;146;300.883;269.3;265;360;272;272;309.607;309.462;60;265.178;1;0;;;1644.73;1;1
88;0.4;50.7234;26.5;12.3256;39.375;24.4;143;300.998;269.278;265;360;272;272;309.607;309.462;60;265.204;1;0;;;1643.67;1;1
89;0.4;50.7841;26.5;12.3403;39.2737;24.4;141;300.796;269.264;265;360;272;272;309.607;309.462;60;265.226;1;0;;;1642.04;1;1
90;0.4;50.6366;26.5;12.216;39.0712;24.4;141;300.897;269.256;265;360;272;272;309.607;309.462;60;265.246;1;0;;;1640.96;1;1
91;0.4;50.5237;26.5;12.1888;39.1725;24.4;140;300.883;269.3;265;360;272;272;309.607;309.462;60;265.264;1;0;;;1640.96;1;1
92;0.4;50.4022;26.4;11.7996;39.3403;24.4;132;300.825;269.329;265;360;272;272;309.607;309.607;60;265.279;1;0;;;1640.96;1;1
93;0.4;50.4109;26.4;11.8193;39.2737;24.4;127;299.942;269.314;265;360;272;272;309.607;309.462;60;265.295;1;0;;;1639.88;1;1
94;0.4;50.6568;26.4;11.8239;39.4792;24.4;135;299.913;269.625;265;360;272;272;309.607;309.462;60;265.31;1;0;;;1639.34;1;1
95;0.4;50.3125;26.4;11.7611;39.5804;24.4;138;299.884;269.647;265;360;272;272;309.607;309.462;60;265.328;1;0;;;1637.18;1;1
96;0.4;50.2431;26.4;11.6746;39.1001;24.4;137;299.87;269.64;265;360;272;272;309.607;309.462;60;265.345;1;0;;;1635.02;1;1
97;0.4;50.2025;26.4;11.6652;39.1725;24.4;133;299.725;269.633;265;360;272;272;309.607;309.607;60;265.359;1;0;;;1634.68;1;1
98;0.4;50.6105;26.4;11.7423;39.2766;24.4;134;299.841;269.604;265;360;272;272;309.751;309.462;60;265.376;1;0;;;1633.06;1;1
99;0.4;50.7089;26.4;11.7474;39.375;24.4;135;299.87;269.596;265;360;272;272;309.607;309.462;60;265.39;1;0;;;1633.06;1;1
100;0.4;50.6076;26.4;11.6886;39.4502;24.4;135;299.074;269.575;265;360;272;272;309.607;309.462;60;265.403;1;0;;;1631.87;1;1
101;0.4;50.9143;26.4;11.7239;39.3547;24.3;137;298.958;269.56;265;360;272;272;309.607;309.462;60;265.414;1;0;;;1631.33;1;1
102;0.4;50.7089;26.3;11.3323;39.4994;24.3;139;298.857;269.567;265;360;272;272;309.751;309.462;60;265.424;1;0;;;1629.18;1;1
103;0.4;50.0955;26.3;11.2302;39.4792;24.3;141;298.828;269.553;265;360;272;272;309.607;309.462;60;265.433;1;0;;;1629.18;1;1
104;0.4;50.1997;26.3;11.1658;39.2737;24.3;139;298.669;269.589;265;360;272;272;309.607;309.462;60;265.441;1;0;;;1627.56;1;1
105;0.4;50.2691;26.3;11.1989;39.4763;24.3;135;298.756;269.596;265;360;272;272;309.607;309.462;60;265.448;1;0;;;1626.47;1;1
106;0.4;50.5064;26.3;11.2694;39.2737;24.3;146;298.828;269.625;265;360;272;272;309.607;309.462;60;265.457;1;0;;;1626.47;1;1
107;0.4;50.7089;26.3;11.2969;39.1725;24.3;148;298.886;269.633;265;360;272;272;309.607;309.317;60;265.47;1;0;;;1624.85;1;1
108;0.4;50.7089;26.3;11.226;39.1725;24.3;141;298.814;269.604;265;360;272;272;309.462;309.317;60;265.477;1;0;;;1624.85;1;1
109;0.4;50.7089;26.3;11.1728;39.1725;24.3;143;298.741;269.582;265;360;272;272;309.607;309.317;60;265.488;1;0;;;1623.24;1;1
110;0.4;50.7089;26.3;11.1905;39.2737;24.3;140;298.655;269.582;265;360;272;272;309.607;309.317;60;265.498;1;0;;;1621.09;1;1
111;0.4;50.5064;26.3;11.1282;39.0712;24.3;135;298.597;269.553;265;360;272;272;309.607;309.317;60;265.51;1;0;;;1619.47;1;1
112;0.4;50.3154;26.2;10.7797;39.0712;24.3;135;297.859;269.531;265;360;272;272;309.607;309.317;60;265.52;1;0;;;1619.47;1;1
113;0.4;50.5527;26.2;10.7598;39.1725;24.3;136;297.946;269.524;265;360;272;272;309.462;309.317;60;265.529;1;0;;;1618.4;1;1
114;0.4;50.4109;26.2;10.6768;39.1725;24.2;137;298.018;269.51;265;360;272;272;309.607;309.462;60;265.537;1;0;;;1617.86;1;1
115;0.4;50.3038;26.2;10.6893;39.1725;24.2;140;298.047;269.473;265;360;272;272;309.607;309.317;60;265.545;1;0;;;1616.78;1;1
116;0.4;50.6076;26.2;10.7539;39.375;24.2;140;297.917;269.416;265;360;272;272;309.607;309.462;60;265.551;1;0;;;1615.71;1;1
117;0.4;50.7986;26.2;10.7767;39.2737;24.2;139;297.801;269.401;265;360;272;272;309.607;309.462;60;265.557;1;0;;;1615.17;1;1
118;0.4;51.0012;26.2;10.784;39.2072;24.2;140;297.83;269.379;265;360;272;272;309.462;309.317;60;265.562;1;0;;;1613.89;1;1
119;0.4;50.4051;26.2;10.6404;39.0712;24.2;139;297.931;269.387;265;360;272;272;309.607;309.317;60;265.566;1;0;;;1613.36;1;1
120;0.4;50.4253;26.2;10.6975;39.2737;24.2;133;298.018;269.408;265;360;272;272;309.607;309.462;60;265.57;1;0;;;1613.36;1;1
121;0.4;50.5064;26.1;10.3718;39.2737;24.2;132;297.584;269.416;265;360;272;272;309.462;309.462;60;265.574;1;0;;;1612.28;1;1
122;0.4;50.6163;26.1;10.2883;39.2737;24.2;134;297.569;269.835;265;360;272;272;309.751;309.462;60;265.58;1;0;;;1611.21;1;1
123;0.4;50.7118;26.1;10.3254;39.1725;24.2;139;297.468;269.821;265;360;272;272;309.751;309.462;60;265.587;1;0;;;1609.6;1;1
124;0.4;50.7957;26.1;10.3425;38.9699;24.2;139;297.526;269.792;265;360;272;272;309.607;309.462;60;265.599;1;0;;;1608.53;1;1
125;0.4;50.4051;26.1;10.2277;39.1725;24.2;140;297.266;269.792;265;360;272;272;309.607;309.462;60;265.611;1;0;;;1608.03;1;1
126;0.4;50.3038;26.1;10.2247;38.9699;24.2;138;297.193;269.77;265;360;272;272;309.607;309.462;60;265.62;1;0;;;1608.03;1;1
127;0.4;50.4167;26.1;10.2301;39.0741;24.2;133;297.685;269.763;265;360;272;272;309.607;309.462;60;265.629;1;0;;;1606.96;1;1
128;0.4;50.7089;26.1;10.2185;39.0741;24.2;135;297.801;269.806;265;360;272;272;309.607;309.462;60;265.637;1;0;"KHP7025     ";;1605.35;1;1
129;0.4;50.6076;26.1;10.2158;38.9699;24.2;137;297.873;269.835;265;360;272;272;309.607;309.462;60;265.65;1;0;;;1604.96;1;1
130;0.4;50.5064;26.1;10.16;39.1725;24.1;135;297.844;270.146;265;360;272;272;309.607;309.462;60;265.667;1;0;;;1603.88;1;1
131;0.4;50.5527;26.1;10.2047;39.0712;24.1;128;297.758;270.132;265;360;272;272;309.607;309.607;60;265.683;1;0;;;1603.35;1;1
132;0.4;50.9143;26;9.89644;39.1725;24.1;124;297.28;269.944;265;360;272;272;309.607;309.462;60;265.696;1;0;;;1602.81;1;1
133;0.4;50.5035;26;9.85186;39.2622;24.1;119;297.598;270.124;265;360;272;272;309.751;309.607;60;265.711;1;0;;;1600.67;1;1
134;0.4;50.6076;26;9.87218;39.077;24.1;118;297.584;270.11;265;360;272;272;309.751;309.607;60;265.729;1;0;;;1600.67;1;1
135;0.4;50.4716;26;9.79276;39.1753;24.1;116;297.671;270.095;265;360;272;272;309.751;309.607;60;265.749;1;0;;;1598.01;1;1
136;0.4;50.3762;26;9.75661;38.9699;24.1;110;297.772;270.088;265;360;272;272;309.751;309.607;60;265.769;1;0;"KHP7025     ";;1597.47;1;1
137;0.4;50.3009;26;9.72447;38.8686;24.1;108;297.049;270.255;265;360;272;272;309.607;309.607;60;265.792;1;0;;;1597.47;1;1
138;0.4;50.4688;26;9.75691;38.8686;24.1;112;297.063;270.276;265;360;272;272;309.751;309.607;60;265.816;1;0;;;1596.12;1;1
139;0.4;50.4196;26;9.69456;38.9699;24.1;117;296.976;270.305;265;360;272;272;309.751;309.607;60;265.839;1;0;;;1595.05;1;1
140;0.4;50.4051;26;9.727;39.2737;24.1;112;296.832;270.356;265;360;272;272;309.751;309.462;60;265.863;1;0;;;1592.37;1;1
141;0.4;49.9971;26;9.64826;39.375;24.1;105;296.774;270.305;265;360;272;272;309.751;309.462;60;265.881;1;0;;;1592.37;1;1
142;0.4;49.8958;26;9.61129;39.2737;24.1;104;296.586;270.312;265;360;272;272;309.751;309.462;60;265.901;1;0;;;1591.84;1;1
143;0.4;50.1997;25.9;9.29392;39.0712;24.1;104;296.644;270.298;265;360;272;272;309.751;309.462;60;265.918;1;0;;;1590.77;1;1
144;0.4;50.7089;25.9;9.44134;39.1725;24.1;106;296.745;270.284;265;360;272;272;309.751;309.607;60;265.939;1;0;;;1588.64;1;1
145;0.4;50.6568;25.9;9.37856;39.1725;24.1;104;296.803;270.276;265;360;272;272;309.751;309.607;60;265.957;1;0;;;1587.72;1;1
146;0.4;50.7089;25.9;9.37049;39.0394;24.1;105;296.832;270.269;265;360;272;272;309.751;309.462;60;265.973;1;0;;;1587.19;1;1
147;0.4;50.6076;25.9;9.36945;38.9699;24.1;91;295.978;270.32;265;360;272;272;309.607;309.462;60;265.983;1;0;;;1585.16;1;1
148;0.4;50.4022;25.9;9.31381;38.9699;24.1;91;295.877;270.341;265;360;272;272;309.607;309.462;60;265.989;1;0;;;1584.63;1;1
149;0.4;50.7089;25.9;9.37049;38.9699;24;92;295.775;270.327;265;360;272;272;309.607;309.462;60;265.997;1;0;;;1583.03;1;1
150;0.4;50.6105;25.9;9.33463;39.1725;24;92;295.602;270.312;265;360;272;272;309.607;309.317;60;266.001;1;0;;;1583.03;1;1
151;0.4;50.5064;25.9;9.31541;39.0712;24;92;295.66;270.298;265;360;272;272;309.462;309.317;60;266.004;1;0;;;1582.5;1;1
152;0.4;50.6105;25.9;9.31692;38.8657;24;97;295.747;270.291;265;360;272;272;309.462;309.317;60;266.01;1;0;;;1581.43;1;1
153;0.4;50.4051;25.9;9.2791;38.8686;24;92;295.009;270.291;265;360;272;272;309.462;309.462;60;266.018;1;0;;;1581.43;1;1
154;0.4;50.3212;25.8;8.97477;38.9699;24;92;294.994;270.269;265;360;272;272;309.607;309.317;60;266.024;1;0;;;1579.84;1;1
155;0.4;50.5064;25.8;8.9372;38.9699;24;97;294.806;270.312;265;360;272;272;309.751;309.462;60;266.023;1;0;;;1579.3;1;1
156;0.4;50.5006;25.8;8.95381;39.1725;24;97;294.531;270.363;265;360;272;272;309.607;309.462;60;266.021;1;0;;;1578.24;1;1
157;0.4;50.6395;25.8;8.97844;39.0712;24;100;294.01;270.356;265;360;272;272;309.751;309.462;60;266.018;1;0;;;1577.15;1;1
158;0.4;50.9115;25.8;9.00888;39.1725;24;113;293.851;270.341;265;360;272;272;309.607;309.317;60;266.01;1;0;;;1576.2;1;1
159;0.4;50.5064;25.8;8.91955;39.3953;24;112;293.967;270.284;265;360;272;272;309.607;309.462;60;265.998;1;0;;;1575.14;1;1
160;0.4;50.3009;25.8;8.88327;39.3779;24;118;293.996;270.269;265;360;272;272;309.607;309.462;60;265.987;1;0;;;1573.65;1;1
161;0.4;50.3009;25.8;8.93599;39.4792;24;126;293.099;270.298;265;360;272;272;309.607;309.462;60;265.977;1;0;;;1573.3;1;1
162;0.4;50.3009;25.8;8.88327;39.2737;23.9;130;293.012;270.298;265;360;272;272;309.607;309.462;60;265.963;1;0;;;1572.77;1;1
163;0.4;50.4167;25.7;8.54381;39.1725;23.9;130;292.954;270.305;265;360;272;272;309.607;309.462;60;265.951;1;0;;;1571.71;1;1
164;0.4;50.5064;25.7;8.55901;39.0712;23.9;139;292.969;270.32;265;360;272;272;309.751;309.462;60;265.942;1;0;;;1571.71;1;1
165;0.4;50.1997;25.7;8.48949;39.1725;23.9;151;293.027;270.305;265;360;272;272;309.751;309.462;60;265.934;1;0;;;1571.18;1;1
166;0.4;50.0955;25.7;8.45438;39.0712;23.9;152;292.911;270.341;265;360;272;272;309.607;309.462;60;265.924;1;0;;;1568.94;1;1
167;0.4;50.4051;25.7;8.57706;39.1725;23.9;152;292.954;270.327;265;360;272;272;309.607;309.462;60;265.916;1;0;;;1568.78;1;1
168;0.4;50.7089;25.7;8.61105;39.3721;23.9;159;292.839;270.262;265;360;272;272;309.462;309.317;60;265.903;1;0;;;1568.78;1;1
169;0.4;50.5064;25.7;8.54136;39.4792;23.9;166;292.737;270.255;265;360;272;272;309.607;309.317;60;265.892;1;0;;;1566.13;1;1
170;0.4;50.3038;25.7;8.52468;39.2737;23.9;168;292.679;270.298;265;360;272;272;309.607;309.462;60;265.882;1;0;;;1566.13;1;1
171;0.4;50.2546;25.7;8.46368;39.2766;23.9;168;292.781;270.32;265;360;272;272;309.462;309.317;60;265.872;1;0;;;1565.07;1;1
172;0.4;50.3038;25.6;8.14801;39.1725;23.9;173;292.882;270.32;265;360;272;272;309.607;309.317;60;265.865;1;0;;;1562.95;1;1
173;0.4;50.11;25.6;8.13411;39.2737;23.9;177;292.969;270.312;265;360;272;272;309.607;309.317;60;265.861;1;0;;;1561.88;1;1
174;0.4;50.2922;25.6;8.0934;39.1753;23.9;176;293.113;270.349;265;360;272;272;309.607;309.462;60;265.854;1;0;;;1560.92;1;1
175;0.4;50.2807;25.6;8.16182;39.1725;23.9;170;293.027;270.334;265;360;272;272;309.607;309.317;60;265.855;1;0;;;1559.86;1;1
176;0.4;50.1997;25.6;8.14867;39.2737;23.9;174;292.925;270.32;265;360;272;272;309.607;309.462;60;265.853;1;0;;;1558.27;1;1
177;0.4;50.0984;25.6;8.11473;39.375;23.9;171;292.998;270.255;265;360;272;272;309.607;309.462;60;265.848;1;0;;;1557.21;1;1
178;0.4;50.0868;25.6;8.06034;39.2737;23.9;166;293.851;270.255;265;360;272;272;309.607;309.462;60;265.845;1;0;;;1556.15;1;1
