Time;[11:7];[31:42];[31:47];[32:1];[32:90];[32:124];[33:142];[33:146];[33:337];[33:338];[33:339];[33:340];[33:341];[33:342];[33:343];[33:344];[33:345]
870;0,35;18,7029;7,90483;355;750;70;532,263;532,118;306,192;272,768;269,658;269,337;3,52467;1,5052;5,49244;-11,7412;270
871;0,35;18,5532;7,85192;355;750;70;532,407;531,973;306,192;272,768;269,658;269,337;3,52467;1,5052;5,49244;-11,7412;270
872;0,35;18,2718;7,78889;355;750;70;532,263;531,973;306,192;272,768;269,658;269,337;3,52467;1,5052;5,49244;-11,7412;270
873;0,35;18,2928;7,53341;355;750;70;532,263;531,973;303,642;272,63;270,063;269,855;0,120922;0;5,49701;-13,0301;270
874;0,35;17,9324;7,5203;355;750;70;532,263;531,829;303,642;272,63;270,063;269,855;0,120922;0;5,49701;-13,0301;270
875;0,35;17,9381;7,46668;355;750;70;532,118;531,829;303,642;272,63;270,063;269,855;0,120922;0;5,49701;-13,0301;270
876;0,35;17,9381;7,24582;355;750;70;532,118;531,684;303,642;272,63;270,063;269,855;0,120922;0;5,49701;-13,0301;270
877;0,35;17,5823;7,21967;355;750;70;531,829;531,684;301,345;273,492;269,871;269,938;10,4471;0,368139;5,49797;4,58102;270
878;0,35;17,3802;6,92055;355;750;70;531,829;531,395;301,345;273,492;269,871;269,938;10,4471;0,368139;5,49797;4,58102;270
879;0,35;17,101;6,90178;355;750;70;531,684;531,25;301,345;273,492;269,871;269,938;10,4471;0,368139;5,49797;4,58102;270
880;0,35;17,2112;6,92055;355;750;70;531,684;531,25;301,345;273,492;269,871;269,938;10,4471;0,368139;5,49797;4,58102;270
881;0,35;16,8558;6,93664;355;750;70;531,539;531,25;299,266;272,42;269,61;269,503;20,6585;1,76077;5,51315;13,3845;270
882;0,35;16,8738;6,7032;355;750;70;531,684;531,395;299,266;272,42;269,61;269,503;20,6585;1,76077;5,51315;13,3845;270
883;0,35;16,5018;6,66585;355;750;70;531,684;531,539;299,266;272,42;269,61;269,503;20,6585;1,76077;5,51315;13,3845;270
884;0,35;16,5527;6,62293;355;750;70;531,684;531,539;299,266;272,42;269,61;269,503;20,6585;1,76077;5,51315;13,3845;270
885;0,35;16,2128;6,34558;355;750;70;531,829;531,684;298,256;271,625;269,686;269,487;3,03369;1,3039;5,53399;-3,8042;270
886;0,35;16,1065;6,39636;355;750;70;531,973;531,539;298,256;271,625;269,686;269,487;3,03369;1,3039;5,53399;-3,8042;270
887;0,35;15,7749;6,35652;355;750;70;531,829;531,539;298,256;271,625;269,686;269,487;3,03369;1,3039;5,53399;-3,8042;270
888;0,35;15,955;6,15411;355;750;70;531,829;531,539;298,256;271,625;269,686;269,487;3,03369;1,3039;5,53399;-3,8042;270
889;0,35;15,5808;6,11241;355;750;70;531,829;531,684;297,846;271,858;269,754;269,247;2,05346;0,896876;5,54799;-6,28336;270
890;0,35;15,4655;6,0754;355;750;70;531,973;531,684;297,846;271,858;269,754;269,247;2,05346;0,896876;5,54799;-6,28336;270
891;0,35;15,1031;6,14823;355;750;70;531,973;531,829;297,846;271,858;269,754;269,247;2,05346;0,896876;5,54799;-6,28336;270
892;0,35;15,1022;5,873;355;750;70;532,118;531,973;297,846;271,858;269,754;269,247;2,05346;0,896876;5,54799;-6,28336;270
893;0,35;14,7491;5,83098;355;750;70;531,973;531,684;296,868;272,67;270,025;269,49;0,601892;-0,00600368;5,54976;-8,84293;270
894;0,35;14,7936;5,84938;355;750;70;531,539;531,25;296,868;272,67;270,025;269,49;0,601892;-0,00600368;5,54976;-8,84293;270
895;0,35;14,447;5,85987;355;750;70;531,105;530,816;296,868;272,67;270,025;269,49;0,601892;-0,00600368;5,54976;-8,84293;270
896;0,35;14,3707;5,85238;355;750;70;530,671;530,527;296,868;272,67;270,025;269,49;0,601892;-0,00600368;5,54976;-8,84293;270
897;0,35;14,2498;5,82601;355;750;70;530,527;530,382;295,559;272,872;269,856;269,733;8,4752;0,335805;5,55201;2,05957;270
898;0,35;14,001;5,81278;355;750;70;530,382;530,237;295,559;272,872;269,856;269,733;8,4752;0,335805;5,55201;2,05957;270
899;0,35;14,1566;5,7943;355;750;70;530,382;530,093;295,559;272,872;269,856;269,733;8,4752;0,335805;5,55201;2,05957;270
900;0,35;13,8346;5,55253;355;750;70;530,237;530,093;295,559;272,872;269,856;269,733;8,4752;0,335805;5,55201;2,05957;270
901;0,35;13,7486;5,5114;355;750;70;529,948;529,948;294,185;272,8;270,266;270,135;0,0119552;-1,03657;5,55418;-17,7267;270
902;0,35;13,7089;5,5149;355;750;70;529,803;529,659;294,185;272,8;270,266;270,135;0,0119552;-1,03657;5,55418;-17,7267;270
903;0,35;13,4049;5,52849;355;750;70;529,659;529,369;294,185;272,8;270,266;270,135;0,0119552;-1,03657;5,55418;-17,7267;270
904;0,35;13,3883;5,5149;355;750;70;529,514;529,369;294,185;272,8;270,266;270,135;0,0119552;-1,03657;5,55418;-17,7267;270
905;0,35;12,9799;5,50533;355;750;70;529,514;529,224;292,931;272,64;270,486;270,238;0;-2,34472;5,55418;-13,0257;270
906;0,35;13,0229;5,51697;355;750;70;529,514;529,369;292,931;272,64;270,486;270,238;0;-2,34472;5,55418;-13,0257;270
907;0,35;12,9738;5,21988;355;750;70;529,659;529,514;292,931;272,64;270,486;270,238;0;-2,34472;5,55418;-13,0257;270
908;0,35;12,6423;5,23303;355;750;70;529,803;529,659;292,931;272,64;270,486;270,238;0;-2,34472;5,55418;-13,0257;270
909;0,35;12,6773;5,20584;355;750;70;529,659;529,659;291,708;272,253;270,52;270,365;0,345414;-2,54531;5,54729;-4,47434;270
910;0,35;12,3746;5,23433;355;750;70;529,803;529,514;291,708;272,253;270,52;270,365;0,345414;-2,54531;5,54729;-4,47434;270
911;0,35;12,2873;5,20871;355;750;70;529,659;529,659;291,708;272,253;270,52;270,365;0,345414;-2,54531;5,54729;-4,47434;270
912;0,35;12,2114;4,95175;355;760;70;529,659;529,659;291,708;272,253;270,52;270,365;0,345414;-2,54531;5,54729;-4,47434;270
913;0,35;11,969;4,96471;355;770;70;530,093;529,659;290,604;272,05;270,657;270,725;0;-3,37076;5,54135;-10,9391;270
914;0,35;11,8151;4,89253;355;770;70;532,118;531,684;290,604;272,05;270,657;270,725;0;-3,37076;5,54135;-10,9391;270
915;0,35;11,9177;4,89838;355;790;70;533,709;533,854;290,604;272,05;270,657;270,725;0;-3,37076;5,54135;-10,9391;270
916;0,35;11,6249;4,91171;355;790;70;535,88;536,314;290,604;272,05;270,657;270,725;0;-3,37076;5,54135;-10,9391;270
917;0,35;11,5758;4,92605;355;790;70;539,352;538,773;289,486;271,733;270,932;270,8;0,0865507;-5,04242;5,54131;-16,9192;270
918;0,35;11,3076;4,69478;355;810;70;541,377;540,943;289,486;271,733;270,932;270,8;0,0865507;-5,04242;5,54131;-16,9192;270
919;0,35;11,2823;4,70802;355;810;70;544,416;544,849;289,486;271,733;270,932;270,8;0,0865507;-5,04242;5,54131;-16,9192;270
920;0,35;11,2265;4,61593;355;830;70;547,454;547,598;289,486;271,733;270,932;270,8;0,0865507;-5,04242;5,54131;-16,9192;270
921;0,35;10,9221;4,60354;355;830;70;552,083;551,215;288,455;271,57;270,79;270,695;10,0345;-4,21073;5,51099;8,73422;270
922;0,35;10,9702;4,68156;355;830;70;555,556;554,977;288,455;271,57;270,79;270,695;10,0345;-4,21073;5,51099;8,73422;270
923;0,35;10,8933;4,66177;355;820;70;558,304;557,87;288,455;271,57;270,79;270,695;10,0345;-4,21073;5,51099;8,73422;270
924;0,35;10,5356;4,65344;355;820;70;559,462;559,317;288,455;271,57;270,79;270,695;10,0345;-4,21073;5,51099;8,73422;270
925;0,35;10,5919;4,44679;355;820;70;560,041;559,896;287,541;271,8;270,643;270,835;12,5989;-3,29415;5,46781;5,41448;270
926;0,35;10,5439;4,38182;355;820;70;560,041;559,751;287,541;271,8;270,643;270,835;12,5989;-3,29415;5,46781;5,41448;270
927;0,35;10,2198;4,38408;355;820;70;559,751;559,607;287,541;271,8;270,643;270,835;12,5989;-3,29415;5,46781;5,41448;270
928;0,35;10,1781;4,39511;355;820;70;559,607;559,462;287,541;271,8;270,643;270,835;12,5989;-3,29415;5,46781;5,41448;270
929;0,35;10,0716;4,31711;355;820;70;559,317;559,172;287,466;271,383;270,813;270,638;7,36103;-4,33557;5,45542;-3,28769;270
930;0,35;10,1567;4,37171;355;820;70;559,172;558,883;287,466;271,383;270,813;270,638;7,36103;-4,33557;5,45542;-3,28769;270
931;0,35;9,82819;4,33203;355;820;70;558,738;558,594;287,466;271,383;270,813;270,638;7,36103;-4,33557;5,45542;-3,28769;270
932;0,35;9,86833;4,12111;355;820;70;558,594;558,449;287,466;271,383;270,813;270,638;7,36103;-4,33557;5,45542;-3,28769;270
933;0,35;9,82761;4,12111;355;820;70;558,304;558,16;287,52;271,13;270,481;270,402;22,6776;-2,31707;5,42314;19,5715;270
934;0,35;9,52345;4,12576;355;820;70;558,16;558,015;287,52;271,13;270,481;270,402;22,6776;-2,31707;5,42314;19,5715;270
935;0,35;9,50827;4,1208;355;820;70;558,015;557,87;287,52;271,13;270,481;270,402;22,6776;-2,31707;5,42314;19,5715;270
936;0,35;9,47156;4,10778;355;820;70;558,015;557,87;287,52;271,13;270,481;270,402;22,6776;-2,31707;5,42314;19,5715;270
937;0,35;9,47156;4,10778;355;820;70;558,015;557,87;287,368;271,4;270,554;270,555;3,22096;-2,73724;5,40027;-8,58264;270
938;0,35;9,18891;4,13205;355;820;70;558,015;557,87;287,368;271,4;270,554;270,555;3,22096;-2,73724;5,40027;-8,58264;270
939;0,35;9,17296;4,10532;355;820;70;558,015;558,015;287,368;271,4;270,554;270,555;3,22096;-2,73724;5,40027;-8,58264;270
940;0,35;9,18229;4,11277;355;820;70;558,16;558,015;287,368;271,4;270,554;270,555;3,22096;-2,73724;5,40027;-8,58264;270
941;0,35;9,21378;4,14543;355;820;70;558,16;558,015;287,938;271,492;270,833;270,605;0;-4,45103;5,39755;-14,4835;270
942;0,35;9,13878;4,06811;355;820;70;558,16;558,015;287,938;271,492;270,833;270,605;0;-4,45103;5,39755;-14,4835;270
943;0,35;8,78157;4,07029;355;820;70;558,304;558,16;287,938;271,492;270,833;270,605;0;-4,45103;5,39755;-14,4835;270
944;0,35;8,76356;4,07029;355;820;70;558,449;558,16;287,938;271,492;270,833;270,605;0;-4,45103;5,39755;-14,4835;270
945;0,35;8,70989;4,06256;355;820;70;558,449;558,304;287,395;271,325;270,748;270,457;5,67329;-3,93556;5,37592;4,20804;270
946;0,35;8,77847;4,11798;355;820;70;558,304;558,304;287,395;271,325;270,748;270,457;5,67329;-3,93556;5,37592;4,20804;270
947;0,35;8,76274;4,09445;355;820;70;558,304;558,16;287,395;271,325;270,748;270,457;5,67329;-3,93556;5,37592;4,20804;270
948;0,35;8,41963;4,04371;355;820;70;558,304;558,304;287,395;271,325;270,748;270,457;5,67329;-3,93556;5,37592;4,20804;270
949;0,35;8,47348;4,057;355;820;70;558,304;558,16;286,542;271,12;270,546;270,208;17,1706;-2,73922;5,33201;14,5778;270
950;0,35;8,4314;4,0327;355;820;70;558,304;558,16;286,542;271,12;270,546;270,208;17,1706;-2,73922;5,33201;14,5778;270
951;0,35;8,4463;4,06524;355;820;70;558,16;558,16;286,542;271,12;270,546;270,208;17,1706;-2,73922;5,33201;14,5778;270
952;0,35;8,53294;4,08113;355;820;70;558,16;557,87;286,542;271,12;270,546;270,208;17,1706;-2,73922;5,33201;14,5778;270
953;0,35;8,53841;4,09445;355;820;70;558,16;558,015;286,137;271,005;270,452;270,353;7,9836;-2,13318;5,3018;4,81499;270
954;0,35;8,42901;4,06291;355;820;70;558,015;558,015;286,137;271,005;270,452;270,353;7,9836;-2,13318;5,3018;4,81499;270
955;0,35;8,10958;4,05989;355;820;70;558,16;558,015;286,137;271,005;270,452;270,353;7,9836;-2,13318;5,3018;4,81499;270
956;0,35;8,12691;3,81848;355;820;70;558,015;558,015;286,137;271,005;270,452;270,353;7,9836;-2,13318;5,3018;4,81499;270
957;0,35;8,16057;3,83604;355;820;70;558,015;557,87;286,641;270,983;270,409;269,932;12,8659;-1,89411;5,2811;8,37595;270
958;0,35;8,04268;3,81396;355;820;70;558,015;557,87;286,641;270,983;270,409;269,932;12,8659;-1,89411;5,2811;8,37595;270
959;0,35;8,10958;3,81454;355;820;70;558,015;558,015;286,641;270,983;270,409;269,932;12,8659;-1,89411;5,2811;8,37595;270
960;0,35;8,07491;3,76542;355;820;70;558,16;558,015;286,641;270,983;270,409;269,932;12,8659;-1,89411;5,2811;8,37595;270
961;0,35;8,15974;3,78327;355;820;70;558,16;558,16;286,582;270,9;268,282;267,925;90,3246;9,72204;5,27482;144,388;270
962;0,35;8,19175;3,80878;355;820;70;558,16;558,16;286,582;270,9;268,282;267,925;90,3246;9,72204;5,27482;144,388;270
963;0,35;7,82569;3,752;355;820;70;558,304;558,304;286,582;270,9;268,282;267,925;90,3246;9,72204;5,27482;144,388;270
964;0,35;7,80511;3,74821;355;820;70;558,304;558,304;286,582;270,9;268,282;267,925;90,3246;9,72204;5,27482;144,388;270
965;0,35;7,79023;3,78212;355;820;70;558,304;558,304;287,335;270,935;268,708;268,93;6,34934;7,33368;5,31209;-41,37;270
966;0,35;7,85868;3,82211;355;820;70;558,449;558,304;287,335;270,935;268,708;268,93;6,34934;7,33368;5,31209;-41,37;270
967;0,35;7,83842;3,79216;355;820;70;558,449;558,304;287,335;270,935;268,708;268,93;6,34934;7,33368;5,31209;-41,37;270
968;0,35;7,76054;3,77567;355;820;70;558,594;558,449;287,335;270,935;268,708;268,93;6,34934;7,33368;5,31209;-41,37;270
969;0,35;7,7542;3,75545;355;820;70;558,449;558,304;291,628;270,855;269,604;269,467;0;1,87621;5,31516;-59,1433;270
970;0,35;7,78769;3,73551;355;820;70;558,449;558,304;291,628;270,855;269,604;269,467;0;1,87621;5,31516;-59,1433;270
971;0,35;7,82099;3,72878;355;820;70;558,304;558,16;291,628;270,855;269,604;269,467;0;1,87621;5,31516;-59,1433;270
972;0,35;7,53147;3,76204;355;820;70;558,304;558,16;291,628;270,855;269,604;269,467;0;1,87621;5,31516;-59,1433;270
973;0,35;7,50444;3,79016;355;820;70;558,16;558,16;294,479;271,155;269,817;269,385;5,11379;0,48858;5,31588;-12,4513;270
974;0,35;7,46701;3,75545;355;820;70;558,16;558,16;294,479;271,155;269,817;269,385;5,11379;0,48858;5,31588;-12,4513;270
975;0,35;7,49739;3,7657;355;820;70;558,304;558,16;294,479;271,155;269,817;269,385;5,11379;0,48858;5,31588;-12,4513;270
976;0,35;7,47049;3,7657;355;820;70;558,304;558,16;294,479;271,155;269,817;269,385;5,11379;0,48858;5,31588;-12,4513;270
977;0,35;7,43222;3,72964;355;820;70;558,16;558,015;294,1;271,605;269,312;269,045;47,2273;3,54141;5,33716;38,3488;270
978;0,35;7,45356;3,75545;355;820;70;558,16;558,015;294,1;271,605;269,312;269,045;47,2273;3,54141;5,33716;38,3488;270
979;0,35;7,44919;3,98721;355;820;70;558,015;558,015;294,1;271,605;269,312;269,045;47,2273;3,54141;5,33716;38,3488;270
980;0,35;7,71933;3,96116;355;820;70;558,16;558,015;294,1;271,605;269,312;269,045;47,2273;3,54141;5,33716;38,3488;270
981;0,35;7,7861;4,23351;355;820;70;558,16;558,015;293,34;271,438;268,733;269,23;44,5663;7,08563;5,41418;32,0665;270
982;0,35;7,76697;4,21834;355;820;70;558,16;558,015;293,34;271,438;268,733;269,23;44,5663;7,08563;5,41418;32,0665;270
983;0,35;7,77012;4,21802;355;820;70;558,16;558,16;293,34;271,438;268,733;269,23;44,5663;7,08563;5,41418;32,0665;270
984;0,35;7,69165;4,18239;355;820;70;558,304;558,16;293,34;271,438;268,733;269,23;44,5663;7,08563;5,41418;32,0665;270
985;0,35;7,65398;4,17126;355;820;70;558,449;558,304;295,415;271,695;268,771;269,22;14,0865;6,85303;5,50618;1,72733;270
986;0,35;7,78271;4,20685;355;820;70;558,449;558,304;295,415;271,695;268,771;269,22;14,0865;6,85303;5,50618;1,72733;270
987;0,35;7,78226;4,19313;355;820;70;558,594;558,449;295,415;271,695;268,771;269,22;14,0865;6,85303;5,50618;1,72733;270
988;0,35;7,78271;4,18484;355;820;70;558,594;558,594;295,415;271,695;268,771;269,22;14,0865;6,85303;5,50618;1,72733;270
989;0,35;8,10885;4,19353;355;820;70;558,594;558,594;297,567;271,675;268,804;268,997;10,5239;6,65146;5,59471;-1,72229;270
990;0,35;8,10641;4,23138;355;820;70;558,883;558,594;297,567;271,675;268,804;268,997;10,5239;6,65146;5,59471;-1,72229;270
991;0,35;8,0003;4,12311;355;820;70;558,738;558,594;297,567;271,675;268,804;268,997;10,5239;6,65146;5,59471;-1,72229;270
992;0,35;8,04554;4,15354;355;820;70;558,738;558,594;297,567;271,675;268,804;268,997;10,5239;6,65146;5,59471;-1,72229;270
993;0,35;8,03609;4,16782;355;820;70;558,738;558,594;297,808;271,307;268,823;268,908;10,8576;6,541;5,68051;-1,36391;270
994;0,35;8,06828;4,16457;355;820;70;558,738;558,594;297,808;271,307;268,823;268,908;10,8576;6,541;5,68051;-1,36391;270
995;0,35;8,04882;4,13782;355;820;70;558,738;558,594;297,808;271,307;268,823;268,908;10,8576;6,541;5,68051;-1,36391;270
996;0,35;7,99984;4,13814;355;820;70;558,738;558,738;297,808;271,307;268,823;268,908;10,8576;6,541;5,68051;-1,36391;270
997;0,35;7,9478;4,33258;355;820;70;558,883;558,738;297,318;271,427;268,843;269;10,6204;6,41909;5,76661;-1,56529;270
998;0,35;7,93035;4,32108;355;820;70;558,738;558,738;297,318;271,427;268,843;269;10,6204;6,41909;5,76661;-1,56529;270
999;0,35;7,9478;4,33291;355;820;70;558,738;558,449;297,318;271,427;268,843;269;10,6204;6,41909;5,76661;-1,56529;270
1000;0,35;7,91034;4,26981;355;820;70;558,594;558,594;297,318;271,427;268,843;269;10,6204;6,41909;5,76661;-1,56529;270
1001;0,35;8,23454;4,25841;355;820;70;558,594;558,449;296,705;271,562;268,861;268,603;10,9184;6,30594;5,85099;-1,23851;270
1002;0,35;8,22362;4,25809;355;820;70;558,304;558,304;296,705;271,562;268,861;268,603;10,9184;6,30594;5,85099;-1,23851;270
1003;0,35;8,217;4,25688;355;820;70;558,304;558,304;296,705;271,562;268,861;268,603;10,9184;6,30594;5,85099;-1,23851;270
1004;0,35;8,22357;4,24329;355;820;70;558,449;558,304;296,705;271,562;268,861;268,603;10,9184;6,30594;5,85099;-1,23851;270
1005;0,35;8,19758;4,24329;355;820;70;558,594;558,304;296,134;271,467;268,831;267,165;14,9093;6,49081;5,93497;2,48349;270
1006;0,35;8,19402;4,20551;355;820;70;558,594;558,594;296,134;271,467;268,831;267,165;14,9093;6,49081;5,93497;2,48349;270
1007;0,35;8,19889;4,20712;355;820;70;558,594;558,449;296,134;271,467;268,831;267,165;14,9093;6,49081;5,93497;2,48349;270
1008;0,35;8,16374;4,18107;355;820;70;558,594;558,449;296,134;271,467;268,831;267,165;14,9093;6,49081;5,93497;2,48349;270
1009;0,35;8,11102;4,14151;355;820;70;558,594;558,449;295,654;270,902;268,792;268,11;15,1556;6,7225;6,02231;2,41083;270
1010;0,35;8,01363;4,11482;355;820;70;558,449;558,304;295,654;270,902;268,792;268,11;15,1556;6,7225;6,02231;2,41083;270
1011;0,35;8,04524;4,15262;355;820;70;558,449;558,304;295,654;270,902;268,792;268,11;15,1556;6,7225;6,02231;2,41083;270
1012;0,35;7,99295;4,11296;355;820;70;558,594;558,449;295,654;270,902;268,792;268,11;15,1556;6,7225;6,02231;2,41083;270
1013;0,35;7,92451;4,09507;355;820;70;558,594;558,449;295,466;270,805;268,776;268,508;14,2981;6,8217;6,11147;1,36494;270
1014;0,35;7,90914;4,10868;355;820;70;558,594;558,449;295,466;270,805;268,776;268,508;14,2981;6,8217;6,11147;1,36494;270
1015;0,35;7,8757;4,06238;355;820;70;558,594;558,449;295,466;270,805;268,776;268,508;14,2981;6,8217;6,11147;1,36494;270
1016;0,35;7,90103;4,02937;355;820;70;558,449;558,304;295,466;270,805;268,776;268,508;14,2981;6,8217;6,11147;1,36494;270
1017;0,35;7,87091;3,98781;355;820;70;558,594;558,304;295,363;270,517;268,749;268,255;15,2983;6,98175;6,20179;2,11473;270
1018;0,35;7,88697;4,03786;355;820;70;558,449;558,304;295,363;270,517;268,749;268,255;15,2983;6,98175;6,20179;2,11473;270
1019;0,35;7,85447;4,00963;355;820;70;558,449;558,16;295,363;270,517;268,749;268,255;15,2983;6,98175;6,20179;2,11473;270
1020;0,35;7,82114;3,98572;355;820;70;558,449;558,16;295,363;270,517;268,749;268,255;15,2983;6,98175;6,20179;2,11473;270
1021;0,35;7,85393;3,98572;355;820;70;558,449;558,304;295,153;270,245;268,7;267,475;17,1854;7,27825;6,29524;3,61195;270
1022;0,35;7,82014;4,00097;355;820;70;558,304;558,304;295,153;270,245;268,7;267,475;17,1854;7,27825;6,29524;3,61195;270
1023;0,35;7,75168;3,96303;355;820;70;558,304;558,304;295,153;270,245;268,7;267,475;17,1854;7,27825;6,29524;3,61195;270
1024;0,35;7,73314;3,91761;355;820;70;558,304;558,16;295,153;270,245;268,7;267,475;17,1854;7,27825;6,29524;3,61195;270
1025;0,35;7,72559;3,65445;355;820;70;558,304;558,304;295,028;269,96;268,656;267,997;17,0782;7,54558;6,39228;3,14031;270
1026;0,35;7,71619;3,92507;355;820;70;558,449;558,304;295,028;269,96;268,656;267,997;17,0782;7,54558;6,39228;3,14031;270
1027;0,35;7,71401;3,89094;355;820;70;558,449;558,304;295,028;269,96;268,656;267,997;17,0782;7,54558;6,39228;3,14031;270
1028;0,35;7,65507;3,86675;355;820;70;558,304;558,16;295,028;269,96;268,656;267,997;17,0782;7,54558;6,39228;3,14031;270
1029;0,35;7,6283;3,59509;355;820;70;558,16;558,16;295,005;270,092;268,637;268,32;15,6667;7,66437;6,49425;1,5081;270
1030;0,35;7,5944;3,57474;355;820;70;558,16;558,015;295,005;270,092;268,637;268,32;15,6667;7,66437;6,49425;1,5081;270
1031;0,35;7,64426;3,60474;355;820;70;558,16;557,87;295,005;270,092;268,637;268,32;15,6667;7,66437;6,49425;1,5081;270
1032;0,35;7,5891;3,79249;355;820;70;558,16;558,015;295,005;270,092;268,637;268,32;15,6667;7,66437;6,49425;1,5081;270
1033;0,35;7,54571;3,80261;355;820;70;558,16;558,015;295,052;269,78;268,614;268,03;16,3128;7,80273;6,59628;1,91382;270
1034;0,35;7,52555;3,80261;355;820;70;558,16;558,015;295,052;269,78;268,614;268,03;16,3128;7,80273;6,59628;1,91382;270
1035;0,35;7,5742;3,80261;355;820;70;558,015;557,87;295,052;269,78;268,614;268,03;16,3128;7,80273;6,59628;1,91382;270
1036;0,35;7,58991;3,55076;355;820;70;558,015;557,726;295,052;269,78;268,614;268,03;16,3128;7,80273;6,59628;1,91382;270
1037;0,35;7,58201;3,75592;355;820;70;557,87;557,726;295,027;268,755;268,538;267,693;21,2516;8,25341;6,70062;6,29756;270
1038;0,35;7,55278;3,76597;355;820;70;557,87;557,726;295,027;268,755;268,538;267,693;21,2516;8,25341;6,70062;6,29756;270
1039;0,35;7,50155;3,72618;355;820;70;557,726;557,726;295,027;268,755;268,538;267,693;21,2516;8,25341;6,70062;6,29756;270
1040;0,35;7,50479;3,75327;355;820;70;557,726;557,726;295,027;268,755;268,538;267,693;21,2516;8,25341;6,70062;6,29756;270
1041;0,35;7,41317;3,71293;355;820;70;557,726;557,581;295,154;268,098;268,394;267,337;25,6598;9,13117;6,81395;9,71471;270
1042;0,35;7,35699;3,68641;355;820;70;557,581;557,436;295,154;268,098;268,394;267,337;25,6598;9,13117;6,81395;9,71471;270
1043;0,35;7,38937;3,71942;355;820;70;557,436;557,292;295,154;268,098;268,394;267,337;25,6598;9,13117;6,81395;9,71471;270
1044;0,35;7,33927;3,68296;355;820;70;557,581;557,581;295,154;268,098;268,394;267,337;25,6598;9,13117;6,81395;9,71471;270
1045;0,35;7,3504;3,66444;355;820;70;557,581;557,726;295,839;269,193;268,334;267,228;21,2663;9,5031;6,93747;4,82574;270
1046;0,35;7,44052;3,64386;355;820;70;557,726;557,581;295,839;269,193;268,334;267,228;21,2663;9,5031;6,93747;4,82574;270
1047;0,35;7,42289;3,61398;355;820;70;557,726;557,726;295,839;269,193;268,334;267,228;21,2663;9,5031;6,93747;4,82574;270
1048;0,35;7,36238;3,60428;355;820;70;557,581;557,581;295,839;269,193;268,334;267,228;21,2663;9,5031;6,93747;4,82574;270
1049;0,35;7,34789;3,60428;355;820;70;557,581;557,436;296,552;269,145;268,256;267,13;23,1503;9,97663;7,06673;6,10697;270
1050;0,35;7,29819;3,5799;355;820;70;557,436;557,436;296,552;269,145;268,256;267,13;23,1503;9,97663;7,06673;6,10697;270
1051;0,35;7,30279;3,57442;355;820;70;557,436;557,436;296,552;269,145;268,256;267,13;23,1503;9,97663;7,06673;6,10697;270
1052;0,35;7,34534;3,61045;355;820;70;557,581;557,292;296,552;269,145;268,256;267,13;23,1503;9,97663;7,06673;6,10697;270
1053;0,35;7,29906;3,55756;355;820;70;557,581;557,436;297,01;269,195;268,188;267,46;22,2558;10,3871;7,20243;4,66627;270
1054;0,35;7,32249;3,57079;355;820;70;557,581;557,581;297,01;269,195;268,188;267,46;22,2558;10,3871;7,20243;4,66627;270
1055;0,35;7,25801;3,55383;355;820;70;557,581;557,436;297,01;269,195;268,188;267,46;22,2558;10,3871;7,20243;4,66627;270
1056;0,35;7,25521;3,54057;355;820;70;557,581;557,581;297,01;269,195;268,188;267,46;22,2558;10,3871;7,20243;4,66627;270
1057;0,35;7,25312;3,55002;355;820;70;557,581;557,581;297,471;269,29;268,156;267,545;20,5371;10,5843;7,34063;2,61225;270
1058;0,35;7,24767;3,53112;355;820;70;557,726;557,581;297,471;269,29;268,156;267,545;20,5371;10,5843;7,34063;2,61225;270
1059;0,35;7,16768;3,48354;355;820;70;557,726;557,581;297,471;269,29;268,156;267,545;20,5371;10,5843;7,34063;2,61225;270
1060;0,35;7,24979;3,53279;355;820;70;557,726;557,436;297,471;269,29;268,156;267,545;20,5371;10,5843;7,34063;2,61225;270
1061;0,35;7,2318;3,50078;355;820;70;557,726;557,581;297,857;268,978;268,122;267,483;20,9272;10,7898;7,48019;2,65717;270
1062;0,35;7,55807;3,75843;355;820;70;557,581;557,436;297,857;268,978;268,122;267,483;20,9272;10,7898;7,48019;2,65717;270
1063;0,35;7,43781;3,66907;355;820;70;557,726;557,436;297,857;268,978;268,122;267,483;20,9272;10,7898;7,48019;2,65717;270
1064;0,35;7,55378;3,71199;355;820;70;557,581;557,292;297,857;268,978;268,122;267,483;20,9272;10,7898;7,48019;2,65717;270
1065;0,35;7,50096;3,66202;355;820;70;557,436;557,436;298,154;268,56;268,081;267,392;21,7548;11,0377;7,62246;3,09494;270
1066;0,35;7,55378;3,71199;355;820;70;557,581;557,292;298,154;268,56;268,081;267,392;21,7548;11,0377;7,62246;3,09494;270
1067;0,35;7,51856;3,69551;355;820;70;557,726;557,436;298,154;268,56;268,081;267,392;21,7548;11,0377;7,62246;3,09494;270
1068;0,35;7,44489;3,70873;355;820;70;557,581;557,436;298,154;268,56;268,081;267,392;21,7548;11,0377;7,62246;3,09494;270
1069;0,35;7,42706;3,69579;355;820;70;557,726;557,581;298,493;268,378;268,034;266,788;22,5685;11,3233;7,77099;3,47412;270
1070;0,35;7,4101;3,67244;355;820;70;557,726;557,581;298,493;268,378;268,034;266,788;22,5685;11,3233;7,77099;3,47412;270
1071;0,35;7,42278;3,66935;355;820;70;557,87;557,581;298,493;268,378;268,034;266,788;22,5685;11,3233;7,77099;3,47412;270
