Time;[11:7];[31:42];[31:47];[32:1];[32:90];[32:124];[33:142];[33:146];[33:337];[33:338];[33:339];[33:340];[33:341];[33:342];[33:343];[33:344];[33:345]
time;Banddicke;Verzinnungsstation_ Kühlleistung;Verzinnungsstation FU_ Kühlleistung;Bandbreite;Düsendruck;Bandgeschwindigkeit;Düsendruck Bandoberseite;Düsendruck Bandunterseite;Wannentemperatur außen (WSP);Zinnbadtemperatur Wanne (WSP);Temperatur unter der Zinnbadrolle 1 (WSP);Temperatur unter der Zinnbadrolle 2 (WSP);Reglerausgang Y-Out (WSP);P-Anteil von Y-Out (WSP);I-Anteil von Y-Out (WSP);D-Anteil von Y-Out (WSP);Wirksame Soll-Temperatur (WSP)
sec;mm;kW;kW;mm;mbar;m/min;mbar;mbar;°C;°C;°C;°C;%;%;%;%;°C
646;0,6;13,8314;11,4939;343;380;70;177,951;178,096;301,37;271,592;272,586;271,247;23,286;-16,4172;2,40032;7,30292;270
647;0,6;13,8201;11,4725;343;380;70;177,951;177,951;301,37;271,592;272,586;271,247;23,286;-16,4172;2,40032;7,30292;270
648;0,6;13,8114;11,5157;343;380;70;177,807;177,951;301,37;271,592;272,586;271,247;23,286;-16,4172;2,40032;7,30292;270
649;0,6;14,149;11,4284;343;380;70;177,951;177,951;301,37;271,592;272,586;271,247;23,286;-16,4172;2,40032;7,30292;270
650;0,6;14,1268;11,3584;343;380;70;177,951;177,951;301,907;271,38;272,497;271,405;23,3615;-15,8239;2,20356;6,9818;270
651;0,6;14,126;11,1179;343;380;70;177,951;177,951;301,907;271,38;272,497;271,405;23,3615;-15,8239;2,20356;6,9818;270
652;0,6;14,3346;11,1088;343;380;70;177,951;178,096;301,907;271,38;272,497;271,405;23,3615;-15,8239;2,20356;6,9818;270
653;0,6;14,3467;11,1558;343;380;70;178,096;178,096;301,907;271,38;272,497;271,405;23,3615;-15,8239;2,20356;6,9818;270
654;0,6;14,2948;11,1761;343;380;70;178,096;178,096;302,457;271,493;272,404;271,133;23,7484;-15,2048;2,01419;6,93898;270
655;0,6;14,6164;11,2034;343;380;70;177,951;178,096;302,457;271,493;272,404;271,133;23,7484;-15,2048;2,01419;6,93898;270
656;0,6;14,5483;11,0891;343;380;70;177,951;177,951;302,457;271,493;272,404;271,133;23,7484;-15,2048;2,01419;6,93898;270
657;0,6;14,4768;11,104;343;380;70;177,951;177,807;302,457;271,493;272,404;271,133;23,7484;-15,2048;2,01419;6,93898;270
658;0,6;14,7243;11,1389;343;380;70;177,807;177,951;302,886;271,788;272,3;270,345;24,853;-14,5185;1,83315;7,53835;270
659;0,6;14,7963;11,1406;343;380;70;177,807;177,951;302,886;271,788;272,3;270,345;24,853;-14,5185;1,83315;7,53835;270
660;0,6;14,8744;11,1397;343;380;70;177,807;177,807;302,886;271,788;272,3;270,345;24,853;-14,5185;1,83315;7,53835;270
661;0,6;15,1754;11,0407;343;380;70;177,662;177,807;302,886;271,788;272,3;270,345;24,853;-14,5185;1,83315;7,53835;270
662;0,6;15,1889;10,9683;343;380;70;177,662;177,807;303,248;272,205;272,143;269,628;28,1597;-13,4894;1,66573;9,9834;270
663;0,6;15,1823;10,7292;343;380;70;177,662;177,807;303,248;272,205;272,143;269,628;28,1597;-13,4894;1,66573;9,9834;270
664;0,6;15,4086;10,6741;343;380;70;177,662;177,807;303,248;272,205;272,143;269,628;28,1597;-13,4894;1,66573;9,9834;270
665;0,6;15,4096;10,6158;343;380;70;177,662;177,807;303,248;272,205;272,143;269,628;28,1597;-13,4894;1,66573;9,9834;270
666;0,6;15,3035;10,5668;343;380;70;177,662;177,662;303,65;271,747;271,988;270,37;29,9542;-12,4745;1,50981;10,919;270
667;0,6;15,6563;10,5954;343;380;70;177,517;177,517;303,65;271,747;271,988;270,37;29,9542;-12,4745;1,50981;10,919;270
668;0,6;15,6215;10,5146;343;380;70;177,373;177,517;303,65;271,747;271,988;270,37;29,9542;-12,4745;1,50981;10,919;270
669;0,6;15,6071;10,5244;343;380;70;177,373;177,517;303,65;271,747;271,988;270,37;29,9542;-12,4745;1,50981;10,919;270
670;0,6;15,8071;10,5005;343;380;70;177,373;177,517;304,417;270,918;271,81;269,353;32,2796;-11,305;1,36531;12,2204;270
671;0,6;15,6576;10,2072;343;380;70;177,373;177,517;304,417;270,918;271,81;269,353;32,2796;-11,305;1,36531;12,2204;270
672;0,6;15,6817;10,2224;343;380;70;177,373;177,373;304,417;270,918;271,81;269,353;32,2796;-11,305;1,36531;12,2204;270
673;0,6;15,6735;10,2217;343;380;70;177,373;177,373;304,417;270,918;271,81;269,353;32,2796;-11,305;1,36531;12,2204;270
674;0,6;15,876;10,2093;343;380;70;177,373;177,373;305,482;270,54;271,644;269,438;33,2982;-10,1961;1,2333;12,261;270
675;0,6;16,0192;10,1711;343;380;70;177,373;177,373;305,482;270,54;271,644;269,438;33,2982;-10,1961;1,2333;12,261;270
676;0,6;15,9377;10,1306;343;380;70;177,373;177,373;305,482;270,54;271,644;269,438;33,2982;-10,1961;1,2333;12,261;270
677;0,6;15,9194;10,1269;343;380;70;177,228;177,373;305,482;270,54;271,644;269,438;33,2982;-10,1961;1,2333;12,261;270
678;0,6;16,1182;9,89027;343;380;70;177,228;177,228;306,8;270,913;271,472;268,91;34,7777;-9,05758;1,11598;12,7193;270
679;0,6;16,1528;9,91671;343;380;70;177,083;177,083;306,8;270,913;271,472;268,91;34,7777;-9,05758;1,11598;12,7193;270
680;0,6;16,1339;9,82343;343;380;70;177,083;177,228;306,8;270,913;271,472;268,91;34,7777;-9,05758;1,11598;12,7193;270
681;0,6;16,2007;9,87629;343;380;70;176,939;177,083;306,8;270,913;271,472;268,91;34,7777;-9,05758;1,11598;12,7193;270
682;0,6;16,5522;9,85044;343;380;70;176,939;177,083;308,207;270,895;271,295;268,695;36,0456;-7,88461;1,01325;12,917;270
683;0,6;16,5027;9,82158;343;380;70;177,083;177,083;308,207;270,895;271,295;268,695;36,0456;-7,88461;1,01325;12,917;270
684;0,6;16,3822;9,69207;343;380;70;177,083;177,083;308,207;270,895;271,295;268,695;36,0456;-7,88461;1,01325;12,917;270
685;0,6;16,2983;9,70506;343;380;70;176,939;177,228;308,207;270,895;271,295;268,695;36,0456;-7,88461;1,01325;12,917;270
686;0,6;16,5985;9,66561;343;380;70;176,939;176,939;309,546;270,432;271,156;268,435;35,505;-6,97974;0,924442;11,5603;270
687;0,6;16,5648;9,37159;343;380;70;176,939;177,083;309,546;270,432;271,156;268,435;35,505;-6,97974;0,924442;11,5603;270
688;0,6;16,5203;9,32271;343;380;70;176,939;176,939;309,546;270,432;271,156;268,435;35,505;-6,97974;0,924442;11,5603;270
689;0,6;16,477;9,306;343;380;70;176,794;176,794;309,546;270,432;271,156;268,435;35,505;-6,97974;0,924442;11,5603;270
690;0,6;16,45;9,26781;343;380;70;176,649;176,794;310,86;270,655;270,99;268,533;37,0963;-5,88843;0,846953;12,1378;270
691;0,6;16,693;9,27977;343;380;70;176,649;176,794;310,86;270,655;270,99;268,533;37,0963;-5,88843;0,846953;12,1378;270
692;0,6;16,7118;9,26665;343;380;70;176,649;176,649;310,86;270,655;270,99;268,533;37,0963;-5,88843;0,846953;12,1378;270
693;0,6;16,6938;9,22729;343;380;70;176,649;176,649;310,86;270,655;270,99;268,533;37,0963;-5,88843;0,846953;12,1378;270
694;0,6;16,6542;9,20177;343;380;70;176,505;176,649;311,87;271,695;270,831;268,158;37,8685;-4,84474;0,781995;11,9313;270
695;0,6;16,6415;9,21417;343;380;70;176,649;176,649;311,87;271,695;270,831;268,158;37,8685;-4,84474;0,781995;11,9313;270
696;0,6;16,8925;9,16383;343;380;70;176,649;176,649;311,87;271,695;270,831;268,158;37,8685;-4,84474;0,781995;11,9313;270
697;0,6;16,8739;8,95312;343;380;70;176,505;176,505;311,87;271,695;270,831;268,158;37,8685;-4,84474;0,781995;11,9313;270
698;0,6;16,8579;8,96978;343;380;70;176,505;176,505;312,97;271,93;270,656;267,853;39,6853;-3,68545;0,729395;12,6413;270
699;0,6;16,8402;8,87822;343;380;70;176,36;176,36;312,97;271,93;270,656;267,853;39,6853;-3,68545;0,729395;12,6413;270
700;0,6;16,7183;8,78944;343;380;70;176,215;176,36;312,97;271,93;270,656;267,853;39,6853;-3,68545;0,729395;12,6413;270
701;0,6;16,7747;8,84936;343;380;70;176,215;176,215;312,97;271,93;270,656;267,853;39,6853;-3,68545;0,729395;12,6413;270
702;0,6;17,1254;8,7494;343;380;70;176,215;176,36;313,981;271,575;270,423;267,842;44,1239;-2,13611;0,693152;15,5669;270
703;0,6;17,1597;8,74495;343;380;70;176,215;176,36;313,981;271,575;270,423;267,842;44,1239;-2,13611;0,693152;15,5669;270
704;0,6;17,0376;8,68094;343;380;70;176,215;176,36;313,981;271,575;270,423;267,842;44,1239;-2,13611;0,693152;15,5669;270
705;0,6;16,8991;8,73354;343;380;70;176,215;176,36;313,981;271,575;270,423;267,842;44,1239;-2,13611;0,693152;15,5669;270
706;0,6;16,7782;8,62247;343;380;70;176,215;176,215;315,312;271,438;270,184;268,152;46,7225;-0,554839;0,677467;16,5999;270
707;0,6;16,7113;8,64147;343;380;70;176,215;176,36;315,312;271,438;270,184;268,152;46,7225;-0,554839;0,677467;16,5999;270
708;0,6;16,6236;8,38589;343;380;70;176,215;176,071;315,312;271,438;270,184;268,152;46,7225;-0,554839;0,677467;16,5999;270
709;0,6;16,9579;8,30153;343;380;70;176,071;176,071;315,312;271,438;270,184;268,152;46,7225;-0,554839;0,677467;16,5999;270
710;0,6;16,8877;8,22996;343;380;70;175,926;175,926;316,905;270,28;270,03;268,555;41,1172;0;0,675361;10,4419;270
711;0,6;16,7668;8,23611;343;380;70;175,781;175,926;316,905;270,28;270,03;268,555;41,1172;0;0,675361;10,4419;270
712;0,6;16,698;8,23216;343;380;70;175,926;175,926;316,905;270,28;270,03;268,555;41,1172;0;0,675361;10,4419;270
713;0,6;16,7857;8,19281;343;380;70;175,781;175,926;316,905;270,28;270,03;268,555;41,1172;0;0,675361;10,4419;270
714;0,6;17,0392;8,22445;343;380;70;175,781;175,926;318,254;270,28;269,902;268,188;36,5333;0,119901;0,675581;5,73786;270
715;0,6;16,9929;8,1091;343;380;70;175,781;175,926;318,254;270,28;269,902;268,188;36,5333;0,119901;0,675581;5,73786;270
716;0,6;16,9184;8,07032;343;380;70;175,926;175,926;318,254;270,28;269,902;268,188;36,5333;0,119901;0,675581;5,73786;270
717;0,6;16,8542;8,06605;343;380;70;175,781;175,926;318,254;270,28;269,902;268,188;36,5333;0,119901;0,675581;5,73786;270
718;0,6;17,1579;8,0485;343;380;70;175,926;175,926;319,115;270,36;269,743;267,198;40,1357;1,0265;0,682068;8,42717;270
719;0,6;16,9679;7,96595;343;380;70;175,781;175,926;319,115;270,36;269,743;267,198;40,1357;1,0265;0,682068;8,42717;270
720;0,6;16,9308;8,00063;343;380;70;175,637;175,781;319,115;270,36;269,743;267,198;40,1357;1,0265;0,682068;8,42717;270
721;0,6;16,8449;7,96981;343;380;70;175,637;175,781;319,115;270,36;269,743;267,198;40,1357;1,0265;0,682068;8,42717;270
722;0,6;16,863;7,92984;343;380;70;175,637;175,781;319,741;270,26;269,606;267,6;41,9843;1,92263;0,70004;9,36205;270
723;0,6;16,8797;7,8911;343;380;70;175,637;175,781;319,741;270,26;269,606;267,6;41,9843;1,92263;0,70004;9,36205;270
724;0,6;16,8966;7,61561;343;380;70;175,637;175,781;319,741;270,26;269,606;267,6;41,9843;1,92263;0,70004;9,36205;270
725;0,6;16,8449;7,66422;343;380;70;175,637;175,781;319,741;270,26;269,606;267,6;41,9843;1,92263;0,70004;9,36205;270
726;0,6;16,6897;7,57789;343;380;70;175,781;175,926;320,233;269,508;269,478;268,073;42,9368;2,76502;0,728521;9,44326;270
727;0,6;16,7075;7,61736;343;380;70;175,926;175,926;320,233;269,508;269,478;268,073;42,9368;2,76502;0,728521;9,44326;270
728;0,6;16,9462;7,51815;343;380;70;175,781;175,926;320,233;269,508;269,478;268,073;42,9368;2,76502;0,728521;9,44326;270
729;0,6;16,8869;7,49192;343;380;70;175,781;175,926;320,233;269,508;269,478;268,073;42,9368;2,76502;0,728521;9,44326;270
730;0,6;16,8869;7,50925;343;380;70;175,926;175,926;320,458;269,183;269,347;267,698;44,1352;3,64027;0,767685;9,72721;270
731;0,6;16,9888;7,41938;343;380;70;175,926;175,926;320,458;269,183;269,347;267,698;44,1352;3,64027;0,767685;9,72721;270
732;0,6;16,7145;7,43321;343;380;70;175,926;175,926;320,458;269,183;269,347;267,698;44,1352;3,64027;0,767685;9,72721;270
733;0,6;16,5762;7,40691;343;380;70;175,781;176,071;320,458;269,183;269,347;267,698;44,1352;3,64027;0,767685;9,72721;270
734;0,6;16,6108;7,30827;343;380;70;175,926;176,071;320,713;268,825;269,193;267,362;46,1974;4,66139;0,818386;10,7176;270
735;0,6;16,5598;7,318;343;380;70;175,926;176,071;320,713;268,825;269,193;267,362;46,1974;4,66139;0,818386;10,7176;270
736;0,6;16,5939;7,11453;343;380;70;175,926;176,071;320,713;268,825;269,193;267,362;46,1974;4,66139;0,818386;10,7176;270
737;0,6;16,6616;7,13003;343;380;70;176,071;176,215;320,713;268,825;269,193;267,362;46,1974;4,66139;0,818386;10,7176;270
738;0,6;16,6619;7,06452;343;380;70;176,071;176,215;321,589;268,445;269,043;267,288;47,6459;5,65187;0,880034;11,114;270
739;0,6;16,5508;7,01229;343;380;70;176,071;176,215;321,589;268,445;269,043;267,288;47,6459;5,65187;0,880034;11,114;270
740;0,6;16,3701;6,965;343;380;70;176,071;176,215;321,589;268,445;269,043;267,288;47,6459;5,65187;0,880034;11,114;270
741;0,6;16,522;6,95955;343;380;70;176,071;176,215;321,589;268,445;269,043;267,288;47,6459;5,65187;0,880034;11,114;270
742;0,6;16,4363;6,90143;343;380;70;176,071;176,215;322,796;269,235;268,88;267,143;49,4023;6,72044;0,954711;11,7271;270
743;0,6;16,2151;6,85035;343;380;70;175,926;176,215;322,796;269,235;268,88;267,143;49,4023;6,72044;0,954711;11,7271;270
744;0,6;16,2161;6,83565;343;380;70;176,071;176,215;322,796;269,235;268,88;267,143;49,4023;6,72044;0,954711;11,7271;270
745;0,6;16,3137;6,78201;343;380;70;176,215;176,215;322,796;269,235;268,88;267,143;49,4023;6,72044;0,954711;11,7271;270
746;0,6;16,2844;6,7962;343;380;70;176,36;176,36;323,815;269,408;268,696;266,108;51,9148;7,92857;1,04303;12,9432;270
747;0,6;16,2631;6,78811;343;380;70;176,36;176,36;323,815;269,408;268,696;266,108;51,9148;7,92857;1,04303;12,9432;270
748;0,6;16,1458;6,73974;343;380;70;176,36;176,505;323,815;269,408;268,696;266,108;51,9148;7,92857;1,04303;12,9432;270
749;0,6;16,0271;6,70641;343;380;70;176,505;176,36;323,815;269,408;268,696;266,108;51,9148;7,92857;1,04303;12,9432;270
750;0,6;16,1261;6,69098;343;380;70;176,505;176,505;325,056;269,54;268,516;267,018;53,3286;9,12566;1,14793;13,055;270
751;0,6;16,0569;6,37872;343;380;70;176,36;176,505;325,056;269,54;268,516;267,018;53,3286;9,12566;1,14793;13,055;270
752;0,6;16,0194;6,30973;343;380;70;176,36;176,505;325,056;269,54;268,516;267,018;53,3286;9,12566;1,14793;13,055;270
753;0,6;15,9869;6,36039;343;380;70;176,36;176,505;325,056;269,54;268,516;267,018;53,3286;9,12566;1,14793;13,055;270
754;0,6;15,8037;6,27996;343;380;70;176,505;176,505;326,316;269,652;268,376;266,825;52,9424;10,0537;1,26484;11,6238;270
755;0,6;15,7846;6,2381;343;380;70;176,505;176,505;326,316;269,652;268,376;266,825;52,9424;10,0537;1,26484;11,6238;270
756;0,6;15,8029;6,21752;343;380;70;176,505;176,505;326,316;269,652;268,376;266,825;52,9424;10,0537;1,26484;11,6238;270
757;0,6;15,7976;6,19864;343;380;70;176,505;176,649;326,316;269,652;268,376;266,825;52,9424;10,0537;1,26484;11,6238;270
758;0,6;15,6531;6,21179;343;380;70;176,649;176,649;327,434;269,483;268,256;266,553;52,4273;10,8472;1,39022;10,1899;270
759;0,6;15,5495;6,11637;343;380;70;176,649;176,794;327,434;269,483;268,256;266,553;52,4273;10,8472;1,39022;10,1899;270
760;0,6;15,5716;6,06204;343;380;70;176,794;176,794;327,434;269,483;268,256;266,553;52,4273;10,8472;1,39022;10,1899;270
761;0,6;15,61;6,04755;343;380;70;176,794;176,794;327,434;269,483;268,256;266,553;52,4273;10,8472;1,39022;10,1899;270
762;0,6;15,6394;6,00557;343;380;70;176,649;176,649;328,522;269,34;268,153;266,927;51,8522;11,5223;1,52465;8,80532;270
763;0,6;15,5354;5,94244;343;380;70;176,649;176,794;328,522;269,34;268,153;266,927;51,8522;11,5223;1,52465;8,80532;270
764;0,6;15,3687;5,93348;343;380;70;176,649;176,794;328,522;269,34;268,153;266,927;51,8522;11,5223;1,52465;8,80532;270
765;0,6;15,3913;5,94586;343;380;70;176,649;176,794;328,522;269,34;268,153;266,927;51,8522;11,5223;1,52465;8,80532;270
766;0,6;15,2891;5,86715;343;380;70;176,649;176,794;329,24;268,74;268,062;266,82;51,4773;12,1216;1,66783;7,68788;270
767;0,6;15,2014;5,78592;343;380;70;176,794;176,794;329,24;268,74;268,062;266,82;51,4773;12,1216;1,66783;7,68788;270
768;0,6;15,5502;5,77532;343;380;70;176,794;176,794;329,24;268,74;268,062;266,82;51,4773;12,1216;1,66783;7,68788;270
769;0,6;15,4105;5,7383;343;380;70;176,649;176,794;329,24;268,74;268,062;266,82;51,4773;12,1216;1,66783;7,68788;270
770;0,6;15,4938;5,75551;343;380;70;176,794;176,794;329,661;268,895;267,976;266,965;51,4609;12,6869;1,8196;6,95438;270
771;0,6;15,6168;5,73921;343;380;70;176,794;176,939;329,661;268,895;267,976;266,965;51,4609;12,6869;1,8196;6,95438;270
772;0,6;15,4681;5,63264;343;380;70;176,794;176,794;329,661;268,895;267,976;266,965;51,4609;12,6869;1,8196;6,95438;270
773;0,6;15,3176;5,52237;343;380;70;176,649;176,649;329,661;268,895;267,976;266,965;51,4609;12,6869;1,8196;6,95438;270
774;0,6;15,3151;5,48095;343;380;70;176,505;176,649;329,736;268,988;267,875;266,57;52,7267;13,3632;1,97953;7,38399;270
775;0,6;15,231;5,69762;343;380;70;176,505;176,649;329,736;268,988;267,875;266,57;52,7267;13,3632;1,97953;7,38399;270
776;0,6;15,2146;5,69999;343;380;70;176,505;176,649;329,736;268,988;267,875;266,57;52,7267;13,3632;1,97953;7,38399;270
777;0,6;15,0224;5,60629;343;380;70;176,505;176,794;329,736;268,988;267,875;266,57;52,7267;13,3632;1,97953;7,38399;270
778;0,6;14,9962;5,55206;343;380;70;176,505;176,649;330,002;268,168;267,783;266,668;53,097;13,9733;2,14579;6,97785;270
779;0,6;14,7895;5,49759;343;380;70;176,649;176,649;330,002;268,168;267,783;266,668;53,097;13,9733;2,14579;6,97785;270
780;0,6;14,6888;5,43538;343;380;70;176,649;176,794;330,002;268,168;267,783;266,668;53,097;13,9733;2,14579;6,97785;270
781;0,6;14,6358;5,43993;343;380;70;176,649;176,649;330,002;268,168;267,783;266,668;53,097;13,9733;2,14579;6,97785;270
782;0,6;14,5552;5,4393;343;380;70;176,649;176,649;330,553;269,135;267,722;266,66;52,354;14,3708;2,31696;5,66621;270
783;0,6;14,561;5,36379;343;380;70;176,505;176,649;330,553;269,135;267,722;266,66;52,354;14,3708;2,31696;5,66621;270
784;0,6;14,5994;5,32422;343;380;70;176,36;176,505;330,553;269,135;267,722;266,66;52,354;14,3708;2,31696;5,66621;270
785;0,6;14,6254;5,28404;343;380;70;176,36;176,505;330,553;269,135;267,722;266,66;52,354;14,3708;2,31696;5,66621;270
786;0,6;14,5634;5,23189;343;380;70;176,36;176,505;331,446;269,728;267,639;266,188;53,4498;14,9151;2,49212;6,04264;270
787;0,6;14,4564;5,19234;343;380;70;176,36;176,36;331,446;269,728;267,639;266,188;53,4498;14,9151;2,49212;6,04264;270
788;0,6;14,4361;5,05953;343;380;70;176,36;176,505;331,446;269,728;267,639;266,188;53,4498;14,9151;2,49212;6,04264;270
789;0,6;14,349;4,99396;343;380;70;176,36;176,505;331,446;269,728;267,639;266,188;53,4498;14,9151;2,49212;6,04264;270
790;0,6;14,2088;4,94046;343;380;70;176,36;176,505;332,209;268,423;267,547;266,533;54,7399;15,5241;2,67523;6,54066;270
791;0,6;14,4014;4,88891;343;380;70;176,505;176,505;332,209;268,423;267,547;266,533;54,7399;15,5241;2,67523;6,54066;270
792;0,6;14,3186;4,87066;343;380;70;176,36;176,505;332,209;268,423;267,547;266,533;54,7399;15,5241;2,67523;6,54066;270
793;0,6;14,2089;4,77942;343;380;70;176,36;176,505;332,209;268,423;267,547;266,533;54,7399;15,5241;2,67523;6,54066;270
794;0,6;14,1754;4,74436;343;380;70;176,36;176,36;332,766;268,618;267,473;266,68;54,7916;16,0128;2,86645;5,91236;270
795;0,6;14,0775;4,70438;343;380;70;176,215;176,215;332,766;268,618;267,473;266,68;54,7916;16,0128;2,86645;5,91236;270
796;0,6;14,0029;4,6256;343;380;70;176,215;176,215;332,766;268,618;267,473;266,68;54,7916;16,0128;2,86645;5,91236;270
797;0,6;14,0029;4,61283;343;380;70;176,215;176,36;332,766;268,618;267,473;266,68;54,7916;16,0128;2,86645;5,91236;270
798;0,6;13,8424;4,28028;343;380;70;176,215;176,36;333,592;268,805;267,432;266,703;53,6427;16,2882;3,06385;4,29058;270
799;0,6;13,887;4,22747;343;380;70;176,215;176,36;333,592;268,805;267,432;266,703;53,6427;16,2882;3,06385;4,29058;270
800;0,6;13,6858;4,08493;343;380;70;176,36;176,36;333,592;268,805;267,432;266,703;53,6427;16,2882;3,06385;4,29058;270
801;0,6;13,6275;4,02381;343;380;70;176,36;176,36;333,592;268,805;267,432;266,703;53,6427;16,2882;3,06385;4,29058;270
802;0,6;13,6558;4,03072;343;380;70;176,36;176,505;334,122;268,88;267,398;266,323;53,1133;16,5136;3,26424;3,33556;270
803;0,6;13,6052;3,9389;343;380;70;176,36;176,36;334,122;268,88;267,398;266,323;53,1133;16,5136;3,26424;3,33556;270
804;0,6;13,484;3,8706;343;380;70;176,36;176,36;334,122;268,88;267,398;266,323;53,1133;16,5136;3,26424;3,33556;270
805;0,6;13,315;3,79342;343;380;70;176,215;176,36;334,122;268,88;267,398;266,323;53,1133;16,5136;3,26424;3,33556;270
806;0,6;13,2517;3,76537;343;380;70;176,215;176,215;334,421;268,342;267,369;266,44;52,8051;16,702;3,46651;2,63665;270
807;0,6;13,1575;3,70787;343;380;70;176,215;176,215;334,421;268,342;267,369;266,44;52,8051;16,702;3,46651;2,63665;270
808;0,6;13,171;3,63385;343;380;70;176,215;176,215;334,421;268,342;267,369;266,44;52,8051;16,702;3,46651;2,63665;270
809;0,6;13,0399;3,55493;343;380;70;176,215;176,215;334,421;268,342;267,369;266,44;52,8051;16,702;3,46651;2,63665;270
810;0,6;12,9408;3,47175;343;380;70;176,215;176,215;334,609;268,445;267,342;266,44;52,9361;16,8828;3,66638;2,387;270
811;0,6;12,7912;3,4234;343;380;70;176,215;176,36;334,609;268,445;267,342;266,44;52,9361;16,8828;3,66638;2,387;270
812;0,6;12,7352;3,30503;343;380;70;176,36;176,36;334,609;268,445;267,342;266,44;52,9361;16,8828;3,66638;2,387;270
813;0,6;12,6996;3,30519;343;380;70;176,36;176,36;334,609;268,445;267,342;266,44;52,9361;16,8828;3,66638;2,387;270
814;0,6;12,6306;3,24398;343;380;70;176,215;176,215;334,558;269,235;267,308;266,94;53,3645;17,1035;3,87251;2,38849;270
815;0,6;12,5528;3,18665;343;380;70;176,215;176,215;334,558;269,235;267,308;266,94;53,3645;17,1035;3,87251;2,38849;270
816;0,6;12,4354;3,12447;343;380;70;176,071;176,215;334,558;269,235;267,308;266,94;53,3645;17,1035;3,87251;2,38849;270
817;0,6;12,3168;2,98937;343;380;70;176,071;176,215;334,558;269,235;267,308;266,94;53,3645;17,1035;3,87251;2,38849;270
818;0,6;12,2719;2,92095;343;380;70;176,215;176,215;334,484;269,295;267,302;267,105;52,5214;17,1455;4,08044;1,29548;270
819;0,6;12,053;2,86885;343;380;70;176,215;176,071;334,484;269,295;267,302;267,105;52,5214;17,1455;4,08044;1,29548;270
820;0,6;12,0165;2,80321;343;380;70;176,215;176,36;334,484;269,295;267,302;267,105;52,5214;17,1455;4,08044;1,29548;270
821;0,6;11,9299;2,75262;343;380;70;176,215;176,215;334,484;269,295;267,302;267,105;52,5214;17,1455;4,08044;1,29548;270
822;0,6;11,8079;2,66771;343;380;70;176,215;176,36;334,343;268,73;267,298;267,025;52,2371;17,1753;4,29024;0,771473;270
823;0,6;11,798;2,64842;343;380;70;176,215;176,36;334,343;268,73;267,298;267,025;52,2371;17,1753;4,29024;0,771473;270
824;0,6;11,6974;2,59597;343;380;70;176,215;176,215;334,343;268,73;267,298;267,025;52,2371;17,1753;4,29024;0,771473;270
825;0,6;11,5757;2,50945;343;380;70;176,215;176,36;334,343;268,73;267,298;267,025;52,2371;17,1753;4,29024;0,771473;270
826;0,6;11,4961;2,43684;343;380;70;176,215;176,215;334,517;269,003;267,291;267,043;52,3789;17,2201;4,49953;0,659293;270
827;0,6;11,3921;2,35497;343;380;70;176,215;176,36;334,517;269,003;267,291;267,043;52,3789;17,2201;4,49953;0,659293;270
828;0,6;11,3697;2,29844;343;380;70;176,215;176,215;334,517;269,003;267,291;267,043;52,3789;17,2201;4,49953;0,659293;270
829;0,6;11,5715;2,23965;343;380;70;176,215;176,36;334,517;269,003;267,291;267,043;52,3789;17,2201;4,49953;0,659293;270
830;0,6;11,5104;2,1739;343;380;70;176,36;176,505;334,785;270,53;267,266;266,95;53,435;17,3844;4,71025;1,34041;270
831;0,6;11,4923;2,16241;343;380;70;176,505;176,36;334,785;270,53;267,266;266,95;53,435;17,3844;4,71025;1,34041;270
832;0,6;11,412;2,08183;343;380;70;176,36;176,505;334,785;270,53;267,266;266,95;53,435;17,3844;4,71025;1,34041;270
833;0,6;11,3711;2,00538;343;380;70;176,505;176,505;334,785;270,53;267,266;266,95;53,435;17,3844;4,71025;1,34041;270
834;0,6;11,1577;1,90773;343;380;70;176,505;176,505;335,063;269,275;267,25;266,983;53,6214;17,4887;4,92145;1,21121;270
835;0,6;11,0344;1,87497;343;380;70;176,505;176,505;335,063;269,275;267,25;266,983;53,6214;17,4887;4,92145;1,21121;270
836;0,6;11,0576;1,84178;343;380;70;176,505;176,505;335,063;269,275;267,25;266,983;53,6214;17,4887;4,92145;1,21121;270
837;0,6;10,9217;1,77946;343;380;70;176,36;176,505;335,063;269,275;267,25;266,983;53,6214;17,4887;4,92145;1,21121;270
838;0,6;10,8517;1,7004;343;380;70;176,36;176,505;335,674;269,08;267,256;267,128;52,8579;17,452;5,13094;0,274988;270
839;0,6;10,8009;1,68725;343;380;70;176,505;176,649;335,674;269,08;267,256;267,128;52,8579;17,452;5,13094;0,274988;270
840;0,6;10,4218;1,604;343;380;70;176,505;176,505;335,674;269,08;267,256;267,128;52,8579;17,452;5,13094;0,274988;270
841;0,6;10,3448;1,58202;343;380;70;176,649;176,649;335,674;269,08;267,256;267,128;52,8579;17,452;5,13094;0,274988;270
842;0,6;10,2892;1,47646;343;380;70;176,649;176,649;335,951;269,772;267,26;267,065;52,7461;17,4247;5,34053;-0,019087;270
843;0,6;10,3329;1,4768;343;380;70;176,649;176,794;335,951;269,772;267,26;267,065;52,7461;17,4247;5,34053;-0,019087;270
844;0,6;10,1653;1,39788;343;380;70;176,794;176,794;335,951;269,772;267,26;267,065;52,7461;17,4247;5,34053;-0,019087;270
845;0,6;10,1551;1,35112;343;380;70;176,649;176,649;335,951;269,772;267,26;267,065;52,7461;17,4247;5,34053;-0,019087;270
