time;Banddicke;Verzinnungsstation: Durchflussmenge;Verzinnungsstation: Rücklauftemperatur;Verzinnungsstation: Kühlleistung;Verzinnungsstation FU: Durchflussmenge;Verzinnungsstation FU: Rücklauftemperatur;Ofenleistung;Wannentemperatur außen;Wannentemperatur innen;Solltemperatur unter Zinnbadrolle;Bandbreite;Laufprogramm Online Zinnbad / Anlagenstartwert Rezept;Laufprogramm Online Zinnbad / Anlagenstartwert korrigiert;Abblasung OS Luftdruck;Abblasung US Luftdruck;Bandgeschwindigkeit;Temperatur unter Zinnbadrolle;Legierung;ChannelInfoFieldText([10:1], "$PDA_expression");Bandlänge auf Abhaspel;Hubtraverse unten;Bandtransport
0;1;52.3206;26.4;3.74836;39.783;27.3;1;280.469;281.272;270;343;278.6;278.6;0.578704;1.30208;5;274.682;;;1147.16;1;0
1;1;52.338;26.4;3.87761;39.9826;27.3;12;280.556;281.221;270;343;278.6;278.6;0.578704;1.30208;5;274.757;;;1148.19;1;0
2;1;52.1354;26.4;3.88082;39.9971;27.3;53;280.642;281.221;270;343;278.6;278.6;0.578704;1.15741;5;274.836;;;1149.28;1;0
3;1;52.2396;26.4;3.9251;39.9826;27.3;187;280.657;281.199;270;343;278.6;278.6;0.578704;1.30208;5;274.925;;;1154.19;1;0
4;1;52.0312;26.4;3.9458;39.7801;27.3;313;280.556;281.257;270;343;278.6;278.6;0.578704;1.30208;5;274.992;;;1158.84;1;0
5;1;52.1354;26.4;4.00834;39.4763;27.3;411;280.425;281.185;270;343;278.6;278.6;0.578704;1.15741;5;275.052;;;1162.13;1;0
6;1;52.0197;26.4;4.01761;39.5775;27.3;506;280.396;281.214;270;343;278.6;278.6;0.578704;1.15741;5;275.11;;;1162.58;1;0
7;1;52.3409;26.4;4.13386;39.5284;27.3;585;281.264;281.055;270;343;278.6;278.6;0.578704;1.15741;5;275.16;;;1163.12;1;0
8;1;52.1354;26.4;4.13585;39.6788;27.3;665;281.554;281.047;270;343;278.6;278.6;29.3692;14.1782;5;275.206;;;1162.85;1;0
9;1;51.93;26.4;4.21026;39.6788;27.3;701;282.335;281.047;270;343;278.6;278.6;187.066;212.529;5;275.231;;;1164.49;1;0
10;1;51.93;26.4;4.26471;39.8814;27.3;706;283.42;281.047;270;343;278.6;278.6;308.738;324.219;5;275.256;;;1163.12;1;0
11;1;51.8287;26.4;4.25639;39.9826;27.3;696;285.359;281.047;270;343;278.6;278.6;401.042;392.795;5;275.266;;;1163.67;1;0
12;1;51.8142;26.4;4.36381;39.8814;27.3;696;286.632;281.055;270;343;278.6;278.6;439.67;434.751;5;275.261;;;1160.66;1;0
13;1;51.6522;26.4;4.36823;39.7193;27.3;705;289.323;281.055;270;343;278.6;278.6;462.674;459.78;5;275.242;;;1160.11;1;0
14;1;52.0081;26.4;4.39833;39.8814;27.3;696;291.291;281.055;270;343;278.6;278.6;476.273;478.009;5;275.213;;;1161.48;1;0
15;1;51.8287;26.4;4.45558;39.8814;27.3;696;293.446;281.047;270;343;278.6;278.6;485.532;484.809;5;275.171;;;1160.11;1;0
16;1;51.93;26.5;4.87128;39.9855;27.4;697;295.616;281.047;270;343;278.6;278.6;488.571;488.281;5;275.12;;;1158.47;1;0
17;1;52.1354;26.5;4.927;40.0839;27.4;706;298.09;281.047;270;343;278.6;278.6;489.583;489.583;5;275.066;;;1157.65;1;0
18;1;52.1094;26.5;4.96095;39.9769;27.5;707;300.072;281.047;270;343;278.6;278.6;489.439;489.439;5;275.013;;;1156.56;1;0
19;1;52.0399;26.5;5.00888;40.0839;27.5;705;302.025;281.055;270;343;278.6;278.6;488.86;488.571;5.61504;274.969;;;1152.46;1;1
20;1;52.3264;26.6;5.39171;39.8235;27.6;708;304.572;281.055;270;343;278.6;278.6;486.979;487.268;10.655;274.939;;;1144.4;1;1
21;1;52.2367;26.6;5.40072;39.7801;27.7;692;306.539;281.047;270;343;278.6;278.6;485.388;485.822;18.3053;274.906;;;1137.88;1;1
22;1;52.1325;26.7;5.76213;39.8814;27.7;671;309.201;281.047;270;343;278.6;278.6;483.941;483.796;21.935;274.871;;;1147.8;1;1
23;1;52.0312;26.7;5.82364;39.5775;27.8;634;311.878;281.047;270;343;278.6;278.6;482.639;482.35;22;274.837;;;1148.89;1;1
24;1;52.0312;26.8;6.1769;39.6094;27.9;619;313.932;281.047;270;343;278.6;278.6;481.192;481.047;22;274.803;;;1148.08;1;1
25;1;52.1296;26.9;6.59716;39.6788;28;600;315.828;281.055;270;343;278.6;278.6;479.89;480.179;22;274.749;;;1149.26;1;1
26;1;52.0341;26.9;6.5669;39.7801;28.1;584;318.388;281.047;270;343;278.6;278.6;479.311;479.601;22;274.664;;;1148.44;1;1
27;1;51.93;27;6.88818;39.6788;28.1;562;319.835;281.047;270;343;278.6;278.6;479.022;479.167;22;274.574;;;1151.45;1;1
28;1;51.7188;27.1;7.22937;39.7801;28.2;556;321.904;281.047;270;343;278.6;278.6;478.877;478.877;22;274.469;;;1148.93;1;1
29;1;51.7159;27.2;7.61622;39.9855;28.3;554;323.597;281.047;270;343;278.6;278.6;478.733;478.877;22;274.308;;;1150.84;1;1
30;1;51.875;27.3;7.99185;39.8814;28.3;543;325.159;281.047;270;343;278.6;278.6;479.167;479.311;22;274.086;"CU-ETP      ";;1147.57;1;1
31;1;52.0399;27.4;8.40696;39.7801;28.4;537;326.736;281.055;270;343;278.6;278.6;479.89;480.179;22;273.67;;;1144.57;1;1
32;1;52.1354;27.5;8.70347;39.9826;28.5;514;328.168;281.055;270;343;278.6;278.6;480.613;480.903;22;273.419;"CU-ETP      ";;1142.91;1;1
33;1;52.338;27.6;9.1475;40.0868;28.5;499;329.688;281.047;270;343;278.6;278.6;481.337;481.337;22;273.184;;;1148.05;1;1
34;1;52.0341;27.7;9.44768;39.9855;28.6;513;330.7;281.047;270;343;278.6;278.6;481.771;481.915;22;272.921;;;1146.78;1;1
35;1;51.8461;27.8;9.76553;39.8814;28.6;532;332.48;281.047;270;343;278.6;278.6;482.06;482.35;22;272.587;;;1146.2;1;1
36;1;51.9329;27.9;10.1526;39.8814;28.7;552;333.695;281.047;270;343;278.6;278.6;482.494;482.639;22;272.288;;;1145.88;1;1
37;1;52.228;28;10.5284;40.0666;28.7;569;334.896;281.055;270;343;278.6;278.6;482.784;482.784;22;272.123;;;1146.38;1;1
38;1;52.2135;28.1;10.88;39.8814;28.8;595;336.777;281.055;270;343;278.6;278.6;482.928;482.928;22;272.028;;;1148.29;1;1
39;1;52.338;28.2;11.2613;39.7801;28.8;599;337.703;281.301;270;343;278.6;278.6;482.784;483.073;22;271.975;"CU-ETP      ";;1144.56;1;1
40;1;52.2367;28.3;11.5941;39.6788;28.8;602;339.685;281.301;270;343;278.6;278.6;483.073;483.073;22;271.95;;;1143.75;1;1
41;1;51.8258;28.4;11.891;39.6788;28.8;614;340.828;281.279;270;343;278.6;278.6;483.218;483.362;22;271.963;"CU-ETP      ";;1141.78;1;1
42;1;51.7274;28.5;12.2196;39.6788;28.9;606;341.826;281.272;270;343;278.6;278.6;483.362;483.362;22;272;;;1142.24;1;1
43;1;51.93;28.6;12.5838;39.5775;28.9;605;343.721;281.286;270;343;278.6;278.6;483.507;483.652;22;272.058;;;1141.94;1;1
44;1;52.0399;28.7;12.9092;39.6788;28.9;612;344.806;281.286;270;343;278.6;278.6;483.796;483.796;22;272.122;;;1142.72;1;1
45;1;52.0891;28.8;13.3114;39.7801;28.9;599;345.992;281.286;270;343;278.6;278.6;483.941;483.941;22;272.141;;;1142.88;1;1
46;1;52.0341;28.9;13.6325;39.5775;28.9;592;346.933;281.301;270;343;278.6;278.6;484.086;484.23;22;272.148;;;1140.49;1;1
47;1;51.9184;29;13.9728;39.7801;28.9;549;348.177;281.293;270;343;278.6;278.6;484.23;484.375;22;272.171;;;1141.85;1;1
48;1;51.6551;29;13.8658;39.9855;28.9;524;349.928;281.286;270;343;278.6;278.6;484.375;484.375;22;272.2;;;1140.51;1;1
49;1;52.0312;29.1;14.3201;40.0637;28.9;489;350.911;281.308;270;343;278.6;278.6;484.52;484.664;22;272.223;;;1147.32;1;1
50;1;52.2078;29.2;14.7596;39.7801;28.9;440;351.939;281.561;270;343;278.6;278.6;484.52;484.664;22;272.232;;;1144.06;1;1
51;1;51.8287;29.3;14.95;39.5775;28.9;410;353.009;281.568;270;343;278.6;278.6;484.809;484.809;22;272.245;;;1142.79;1;1
52;1;52.0341;29.4;15.3444;39.6788;28.9;374;353.299;281.561;270;343;278.6;278.6;485.098;484.954;22;272.257;;;1140.2;1;1
53;1;51.8721;29.5;15.7031;39.592;28.9;345;354.326;281.561;270;343;278.6;278.6;485.243;485.243;22;272.207;;;1140.91;1;1
54;1;51.7969;29.6;16.0139;39.6788;28.9;335;355.237;281.554;270;343;278.6;278.6;485.243;485.243;22;272.207;;;1137.92;1;1
55;1;52.0341;29.6;16.0146;39.7801;28.9;297;356.12;281.561;270;343;278.6;278.6;485.532;485.532;22;272.337;;;1137.15;1;1
56;1;51.8142;29.7;16.3349;39.5775;28.9;265;356.351;281.561;270;343;278.6;278.6;485.532;485.677;22;272.483;;;1138.51;1;1
57;1;51.7101;29.8;16.617;39.7801;28.8;235;357.306;281.561;270;343;278.6;278.6;485.677;485.822;22;272.612;;;1137.7;1;1
58;1;51.7043;29.9;16.9842;39.8814;28.8;202;357.827;281.561;270;343;278.6;278.6;485.822;485.966;22;272.728;;;1132.27;1;1
59;1;51.8287;30;17.3408;39.8611;28.8;157;358.116;281.554;270;343;278.6;278.6;486.111;486.111;22;272.82;;;1126.86;1;1
60;1;51.9271;30;17.3737;39.7801;28.8;118;358.42;281.547;270;343;278.6;278.6;486.111;486.256;22;272.842;;;1125.05;1;1
61;1;51.7274;30.1;17.6219;39.6499;28.7;95;358.406;281.547;270;343;278.6;278.6;486.256;486.256;22;272.833;"CU-ETP      ";;1123.43;1;1
62;1;52.0341;30.2;18.0615;39.5949;28.7;63;358.406;281.547;270;343;278.6;278.6;486.4;486.4;22;272.819;;;1120.73;1;1
63;1;51.8287;30.2;17.9902;39.7801;28.7;42;358.406;281.547;270;343;278.6;278.6;486.545;486.545;22;272.786;;;1118.31;1;1
64;1;52.1354;30.3;18.4688;39.5775;28.6;27;358.03;281.554;270;343;278.6;278.6;486.545;486.545;22;272.737;;;1118.31;1;1
65;1;52.0139;30.4;18.7244;39.5775;28.6;0;358.015;281.547;270;343;278.6;278.6;486.69;486.835;22;272.695;;;1116.96;1;1
66;1;52.1354;30.4;18.7317;39.6788;28.5;0;357.393;281.547;270;343;278.6;278.6;486.69;486.835;22;272.62;;;1115.35;1;1
67;1;51.9271;30.4;18.6569;39.5775;28.4;0;356.988;281.547;270;343;278.6;278.6;486.69;486.835;22;272.517;;;1114.54;1;1
68;1;51.8287;30.5;18.9372;39.5775;28.4;3;356.366;281.554;270;343;278.6;278.6;486.835;486.979;22;272.421;;;1113.47;1;1
69;1;52.0312;30.5;19.0112;39.5689;28.3;12;355.339;281.554;270;343;278.6;278.6;486.835;486.835;22;272.352;;;1112.12;1;1
70;1;52.0341;30.5;19.0486;39.5775;28.2;34;354.586;281.554;270;343;278.6;278.6;486.835;486.835;22;272.331;;;1110.78;1;1
71;1;52.1325;30.6;19.4022;39.4763;28.1;68;353.964;281.554;270;343;278.6;278.6;486.979;486.835;22;272.33;;;1109.98;1;1
72;1;51.93;30.6;19.3268;39.5718;28.1;104;352.879;281.547;270;343;278.6;278.6;486.979;486.979;22;272.321;;;1109.44;1;1
73;1;51.8287;30.6;19.2348;39.6817;28;143;352.228;281.547;270;343;278.6;278.6;486.835;486.979;22;272.313;;;1107.56;1;1
74;1;51.8229;30.6;19.2507;39.7801;27.9;170;351.317;281.547;270;343;278.6;278.6;486.979;486.979;22;272.306;;;1107.02;1;1
75;1;51.93;30.6;19.3268;39.6788;27.8;212;350.231;281.554;270;343;278.6;278.6;486.979;486.835;22;272.291;;;1106.76;1;1
76;1;52.1209;30.6;19.3432;39.8814;27.7;246;349.233;281.554;270;343;278.6;278.6;486.835;486.979;22;272.134;;;1106.76;1;1
77;1;52.1267;30.6;19.3089;39.8814;27.6;284;348.163;281.547;270;343;278.6;278.6;486.979;486.979;22;271.949;;;1106.21;1;1
78;1;52.0341;30.5;18.9395;39.5775;27.5;323;347.483;281.547;270;343;278.6;278.6;486.979;486.835;22;271.862;;;1105.68;1;1
79;1;51.6262;30.5;18.7369;39.5775;27.4;367;346.441;281.554;270;343;278.6;278.6;486.835;486.69;22;271.826;;;1105.41;1;1
80;1;51.6262;30.5;18.791;39.783;27.3;414;346.094;281.554;270;343;278.6;278.6;486.545;486.69;22;271.645;;;1104.19;1;1
81;1;51.7274;30.5;18.7556;39.6788;27.2;457;345.197;281.959;270;343;278.6;278.6;486.545;486.545;22;271.543;;;1103.12;1;1
82;1;51.8316;30.4;18.4596;39.7772;27.1;473;345.197;281.944;270;343;278.6;278.6;486.545;486.545;22;271.594;"CU-ETP      ";;1102.58;1;1
83;1;52.0139;30.4;18.5427;39.9826;27.1;526;344.459;281.944;270;343;278.6;278.6;486.545;486.545;22;271.79;;;1102.58;1;1
84;1;51.93;30.4;18.5128;39.7801;27;555;344.416;281.937;270;343;278.6;278.6;486.4;486.545;22;271.968;;;1102.05;1;1
85;1;51.6262;30.3;18.0359;39.5775;26.9;579;344.039;281.952;270;343;278.6;278.6;486.4;486.4;22;271.869;;;1101.51;1;1
86;1;51.5249;30.3;17.9105;39.6788;26.8;587;344.01;281.952;270;343;278.6;278.6;486.256;486.111;22;271.832;;;1101.51;1;1
87;1;51.6262;30.2;17.6493;39.7801;26.8;592;344.025;281.937;270;343;278.6;278.6;486.111;486.111;22;271.893;;;1101.51;1;1
88;1;52.0457;30.2;17.7382;39.7801;26.7;593;344.488;281.959;270;343;278.6;278.6;485.966;486.111;22;271.964;;;1100.98;1;1
89;1;51.93;30.1;17.328;39.8814;26.7;585;344.488;281.959;270;343;278.6;278.6;485.822;485.822;22;272.028;;;1100.98;1;1
90;1;51.93;30.1;17.4188;39.8148;26.6;582;345.168;281.966;270;343;278.6;278.6;485.677;485.677;22;272.131;;;1100.98;1;1
91;1;51.7274;30.1;17.2966;39.8814;26.6;561;345.139;282.082;270;343;278.6;278.6;485.532;485.532;22;272.335;;;1099.64;1;1
92;1;51.7274;30;16.9454;39.7772;26.5;529;345.515;282.075;270;343;278.6;278.6;485.532;485.532;22;272.532;;;1098.57;1;1
93;1;51.6175;30;16.9094;39.7396;26.5;508;346.065;282.067;270;343;278.6;278.6;485.532;485.388;22;272.633;;;1098.04;1;1
94;1;51.6233;29.9;16.4887;39.8814;26.5;476;346.557;282.075;270;343;278.6;278.6;485.532;485.388;22;272.702;;;1098.04;1;1
95;1;51.8258;29.9;16.5171;39.7801;26.5;426;347.656;282.075;270;343;278.6;278.6;485.388;485.388;22;272.752;;;1097.5;1;1
96;1;52.1354;29.9;16.5976;39.8814;26.5;380;348.206;282.082;270;343;278.6;278.6;485.098;485.243;22;272.789;;;1096.72;1;1
97;1;52.1354;29.8;16.2618;39.6759;26.5;336;348.77;282.082;270;343;278.6;278.6;485.098;484.954;22;272.783;;;1096.72;1;1
98;1;52.1354;29.8;16.2254;39.6788;26.5;285;349.233;282.075;270;343;278.6;278.6;485.098;485.098;22;272.783;;;1096.45;1;1
99;1;51.93;29.8;16.1252;39.7801;26.5;235;349.711;282.067;270;343;278.6;278.6;484.954;485.098;22;272.846;;;1096.45;1;1
100;1;51.93;29.8;16.1433;39.8293;26.5;200;349.711;282.075;270;343;278.6;278.6;484.954;485.098;22;272.88;;;1096.45;1;1
101;1;52.1036;29.8;16.1609;39.7801;26.5;172;350.174;282.444;270;343;278.6;278.6;484.954;484.954;22;272.882;;;1095.65;1;1
102;1;51.8287;29.8;16.0756;39.4763;26.5;147;350.203;282.444;270;343;278.6;278.6;484.809;484.809;22;272.872;;;1094.58;1;1
103;1;51.7245;29.7;15.6741;39.5833;26.5;121;350.897;282.407;270;343;278.6;278.6;484.664;484.809;22;272.857;;;1093.51;1;1
104;1;51.7274;29.7;15.6388;39.6788;26.5;104;350.883;282.407;270;343;278.6;278.6;484.664;484.664;22;272.835;;;1093.25;1;1
105;1;51.9329;29.7;15.6465;39.5775;26.5;88;350.203;282.357;270;343;278.6;278.6;484.52;484.664;22;272.817;;;1092.98;1;1
106;1;51.8287;29.7;15.5608;39.6788;26.5;82;350.188;282.393;270;343;278.6;278.6;484.375;484.52;22;272.793;;;1092.18;1;1
107;1;51.4265;29.7;15.4939;39.7772;26.5;79;350.174;282.386;270;343;278.6;278.6;484.375;484.375;22;272.771;;;1092.18;1;1
108;1;51.7303;29.7;15.4951;39.6209;26.5;79;349.87;282.574;270;343;278.6;278.6;484.23;484.23;22;272.736;;;1092.18;1;1
109;1;51.6262;29.6;15.1494;39.3027;26.5;82;349.262;282.581;270;343;278.6;278.6;484.086;484.086;22;272.698;;;1091.65;1;1
110;1;51.8287;29.6;15.1908;39.4734;26.4;91;348.409;282.617;270;343;278.6;278.6;483.941;483.941;22;272.676;;;1091.38;1;1
111;1;51.9473;29.6;15.1529;39.5775;26.4;105;348.163;282.61;270;343;278.6;278.6;483.941;483.941;22;272.673;;;1091.12;1;1
112;1;51.7274;29.6;15.0707;39.7801;26.4;122;347.309;282.595;270;343;278.6;278.6;483.796;483.796;22;272.717;;;1090.85;1;1
113;1;51.9242;29.5;14.8118;39.7801;26.4;139;347.063;282.559;270;343;278.6;278.6;483.796;483.796;22;272.758;;;1089.78;1;1
114;1;51.6262;29.5;14.6727;39.8351;26.3;156;346.065;282.581;270;343;278.6;278.6;483.652;483.796;22;272.755;;;1089.52;1;1
115;1;51.4207;29.5;14.5963;39.8698;26.3;170;345.312;282.61;270;343;278.6;278.6;483.652;483.652;22;272.735;;;1089.25;1;1
116;1;51.3137;29.4;14.2713;39.6788;26.3;191;344.85;282.588;270;343;278.6;278.6;483.507;483.652;22;272.716;;;1088.72;1;1
117;1;51.522;29.4;14.2572;39.7801;26.2;205;344.141;282.878;270;343;278.6;278.6;483.652;483.652;22;272.697;"CU-ETP      ";;1088.45;1;1
118;1;51.7303;29.3;13.9456;39.8814;26.2;235;343.851;282.82;270;343;278.6;278.6;483.652;483.652;22;272.684;;;1088.45;1;1
119;1;51.93;29.3;13.9631;39.6991;26.1;249;342.231;282.928;270;343;278.6;278.6;483.652;483.652;22;272.671;;;1088.45;1;1
120;1;52.1383;29.2;13.7016;39.5775;26.1;262;341.985;282.914;270;343;278.6;278.6;483.796;483.796;22;272.66;;;1088.45;1;1
121;1;51.7274;29.2;13.5394;39.6615;26;284;341.131;282.928;270;343;278.6;278.6;483.941;484.086;22;272.654;;;1088.45;1;1
122;1;51.9329;29.1;13.1862;39.6788;26;306;340.914;282.928;270;343;278.6;278.6;484.086;484.23;22;272.66;;;1088.45;1;1
123;1;51.8287;29;12.844;39.8843;25.9;333;340.249;282.935;270;343;278.6;278.6;484.23;484.375;22;272.656;;;1087.92;1;1
124;1;51.7274;29;12.8009;40.0839;25.9;346;340.046;282.928;270;343;278.6;278.6;484.23;484.375;22;272.644;;;1086.86;1;1
125;1;51.8316;28.9;12.4566;40.0839;25.9;362;340.003;283.102;270;343;278.6;278.6;484.23;484.23;22;272.639;;;1086.86;1;1
126;1;51.6262;28.9;12.4253;39.8843;25.8;367;339.164;283.087;270;343;278.6;278.6;484.23;484.375;22;272.646;;;1086.59;1;1
127;1;51.5249;28.8;12.0331;39.6788;25.8;373;339.135;283.095;270;343;278.6;278.6;484.23;484.375;22;272.667;;;1086.06;1;1
128;1;51.5249;28.7;11.6653;39.6788;25.8;393;338.86;283.095;270;343;278.6;278.6;484.375;484.375;22;272.72;;;1085.79;1;1
129;1;51.8287;28.7;11.7341;39.6788;25.8;377;338.845;283.102;270;343;278.6;278.6;484.375;484.375;22;272.824;;;1084.73;1;1
130;1;51.9589;28.6;11.3926;39.7772;25.7;384;338.976;283.109;270;343;278.6;278.6;484.375;484.375;22;272.938;;;1084.73;1;1
131;1;52.0341;28.5;11.0922;40.0839;25.7;388;338.99;283.095;270;343;278.6;278.6;484.23;484.375;22;273.061;;;1084.73;1;1
132;1;51.93;28.5;11.0156;39.8814;25.7;373;338.947;283.442;270;343;278.6;278.6;484.086;484.23;22;273.175;;;1084.73;1;1
133;1;51.93;28.4;10.6993;39.809;25.7;354;338.918;283.456;270;343;278.6;278.6;484.086;484.23;22;273.283;;;1084.46;1;1
134;1;51.8287;28.4;10.6241;39.7801;25.7;344;338.874;283.442;270;343;278.6;278.6;484.23;484.375;22;273.372;;;1083.93;1;1
135;1;51.6262;28.3;10.2501;39.6904;25.7;309;338.845;283.456;270;343;278.6;278.6;484.664;484.52;22;273.466;;;1083.14;1;1
136;1;51.2182;28.3;10.1512;39.5747;25.7;285;338.874;283.442;270;343;278.6;278.6;484.809;484.664;22;273.596;;;1082.34;1;1
137;1;51.3223;28.2;9.8234;39.6788;25.7;267;339.222;283.427;270;343;278.6;278.6;484.954;484.664;22;273.745;;;1081.54;1;1
138;1;51.522;28.2;9.82559;39.5457;25.7;240;339.742;283.37;270;343;278.6;278.6;484.954;484.809;22;273.869;;;1081.54;1;1
139;1;51.6262;28.1;9.51298;39.4734;25.7;207;339.193;283.413;270;343;278.6;278.6;484.809;484.664;22;273.959;;;1081.28;1;1
140;1;51.6262;28.1;9.45888;39.2708;25.7;167;339.164;283.42;270;343;278.6;278.6;484.664;484.52;22;274.001;;;1081.01;1;1
141;1;51.4612;28;9.1332;39.2766;25.7;129;339.135;283.579;270;343;278.6;278.6;484.375;484.23;22;274.021;;;1081.01;1;1
142;1;51.7274;28;9.12624;39.4734;25.7;94;339.627;283.615;270;343;278.6;278.6;484.375;484.086;22;274.019;;;1080.75;1;1
143;1;51.6319;28;9.05528;39.4763;25.7;65;339.598;283.623;270;343;278.6;278.6;484.23;484.086;22;273.984;;;1080.75;1;1
144;1;51.8287;27.9;8.79222;39.6817;25.7;42;339.685;283.615;270;343;278.6;278.6;484.23;483.796;22;273.937;;;1080.75;1;1
145;1;51.7303;27.9;8.72132;39.5775;25.7;25;338.976;283.594;270;343;278.6;278.6;484.086;483.796;22;273.887;;;1079.95;1;1
146;1;51.8287;27.8;8.42223;39.5775;25.7;0;338.976;283.601;270;343;278.6;278.6;483.941;483.796;22;273.843;;;1079.15;1;1
147;1;51.7188;27.8;8.3682;39.7801;25.7;0;338.701;283.608;270;343;278.6;278.6;483.796;483.652;22;273.791;;;1078.09;1;1
148;1;51.93;27.8;8.38424;39.6788;25.7;0;337.905;283.615;270;343;278.6;278.6;483.941;483.652;22;273.726;;;1077.83;1;1
149;1;51.7274;27.8;8.29733;39.6788;25.7;1;337.645;283.615;270;343;278.6;278.6;483.941;483.652;22;273.678;;;1077.3;1;1
150;1;51.7159;27.7;7.90823;39.6788;25.7;8;336.834;283.818;270;343;278.6;278.6;483.796;483.652;22;273.691;;;1077.3;1;1
151;1;51.3686;27.7;7.89102;39.6846;25.7;25;336.574;283.825;270;343;278.6;278.6;483.796;483.652;22;273.795;;;1076.77;1;1
152;1;51.4207;27.6;7.49599;39.8003;25.7;50;335.648;283.825;270;343;278.6;278.6;483.796;483.652;22;273.926;;;1076.77;1;1
153;1;51.6204;27.6;7.471;39.7801;25.7;77;334.896;283.854;270;343;278.6;278.6;483.941;483.652;22;274.114;;;1076.77;1;1
154;1;51.5191;27.6;7.36635;39.7801;25.6;88;333.869;283.847;270;343;278.6;278.6;483.796;483.652;22;274.268;;;1076.77;1;1
155;1;51.522;27.5;6.92695;39.6788;25.6;100;333.637;283.789;270;343;278.6;278.6;483.796;483.507;22;274.385;;;1076.24;1;1
156;1;51.7014;27.5;6.95107;39.6788;25.6;120;332.523;283.789;270;343;278.6;278.6;483.507;483.362;22;274.49;;;1075.71;1;1
157;1;51.7622;27.4;6.57164;39.7627;25.5;112;331.67;284.129;270;343;278.6;278.6;483.362;483.218;22;274.568;;;1074.71;1;1
158;1;51.739;27.4;6.46023;39.6991;25.5;114;330.628;284.136;270;343;278.6;278.6;483.507;483.218;22;274.643;;;1074.19;1;1
159;1;51.93;27.3;6.09522;39.6788;25.5;104;330.454;284.107;270;343;278.6;278.6;483.218;483.073;22;274.7;;;1073.52;1;1
160;1;51.5451;27.3;5.88796;39.4734;25.4;100;329.731;284.107;270;343;278.6;278.6;483.362;483.073;22;274.76;;;1073.25;1;1
161;1;51.4207;27.2;5.52462;39.5775;25.4;98;328.791;284.115;270;343;278.6;278.6;483.218;483.073;22;274.819;;;1072.46;1;1
162;1;51.3194;27.2;5.37032;39.6788;25.4;86;328.516;284.122;270;343;278.6;278.6;483.218;483.073;22;274.889;;;1072.46;1;1
163;1;51.4149;27.1;5.01325;39.7801;25.3;80;327.705;284.129;270;343;278.6;278.6;483.362;483.218;22;274.932;;;1072.2;1;1
164;1;51.5509;27.1;4.8644;39.8814;25.3;80;327.431;284.129;270;343;278.6;278.6;483.362;483.073;22;274.968;;;1071.93;1;1
165;1;51.93;27;4.45689;39.7801;25.3;80;326.577;284.259;270;343;278.6;278.6;483.218;483.073;22;274.939;;;1071.93;1;1
166;1;51.4207;27;4.34131;39.7309;25.2;69;326.201;284.216;270;343;278.6;278.6;483.073;483.073;22;274.865;;;1071.67;1;1
167;1;51.522;26.9;3.89204;39.783;25.2;72;325.159;284.209;270;343;278.6;278.6;483.073;482.928;22;274.762;;;1070.53;1;1
168;1;51.6233;26.9;3.75542;39.8814;25.2;77;324.624;284.252;270;343;278.6;278.6;483.073;482.784;22;274.69;;;1070;1;1
169;1;51.9387;26.8;3.26238;39.7801;25.2;88;324.334;284.259;270;343;278.6;278.6;482.928;482.639;22;274.692;;;1068.95;1;1
170;1;51.8316;26.8;3.11081;39.7801;25.2;100;323.683;284.238;270;343;278.6;278.6;482.784;482.639;22;274.735;;;1068.95;1;1
171;1;51.6551;26.7;2.73144;39.8814;25.1;120;323.206;284.245;270;343;278.6;278.6;482.784;482.494;22;274.753;;;1068.42;1;1
172;1;51.6262;26.7;2.60367;39.8814;25.1;135;322.541;284.245;270;343;278.6;278.6;482.784;482.494;22;274.73;;;1067.36;1;1
173;1;51.2789;26.6;2.05882;39.6788;25.1;152;322.121;284.238;270;343;278.6;278.6;482.639;482.494;22.9242;274.67;;;1066.83;1;1
174;1;51.1169;26.6;1.94517;39.375;25.1;155;321.412;284.628;270;343;278.6;278.6;482.639;482.494;28.7898;274.652;;;1066.83;1;1
175;1;51.4207;26.5;1.48185;39.783;25.1;165;321.007;284.628;270;343;278.6;278.6;482.639;482.35;38.56;274.802;;;1066.57;1;1
176;1;51.2153;26.5;1.38645;39.8814;25.1;183;321.094;284.621;270;343;278.6;278.6;482.639;482.35;48.48;274.961;;;1066.57;1;1
177;1;51.5249;26.4;0.973009;39.6788;25;200;320.602;284.643;270;343;278.6;278.6;482.494;482.35;56.4671;275.09;;;1066.57;1;1
178;1;51.5885;26.4;0.848033;39.6788;25;202;320.139;284.657;270;343;278.6;278.6;482.494;482.35;59.9219;275.19;;;1066.57;1;1
179;1;51.6262;26.3;0.335803;39.7801;25;205;320.081;284.657;270;343;278.6;278.6;482.35;482.205;60;275.259;;;1066.57;1;1
180;1;51.8287;26.3;0.246566;39.4763;25;197;319.473;284.628;270;343;278.6;278.6;482.205;482.06;60;275.268;;;1066.57;1;1
181;1;51.7274;26.2;0;39.4763;25;182;319.43;284.635;270;343;278.6;278.6;482.06;481.771;60;275.246;;;1066.57;1;1
182;1;51.6493;26.2;0;39.7251;25;170;319.401;284.643;270;343;278.6;278.6;481.915;481.626;60;275.207;"CU-ETP      ";;1066.57;1;1
183;1;51.8316;26.1;0;39.7801;24.9;155;318.793;284.65;270;343;278.6;278.6;481.626;481.482;60;275.129;;;1066.57;1;1
